identifier,objectType,Lemma
hi:W:000237281,Word,याजुषी-बृहती
hi:W:000237290,Word,अभिनंदी
hi:W:000237300,Word,अभिनवन
hi:W:000237301,Word,नवप्रवर्तन
hi:W:000237310,Word,विभागीय
hi:W:000237320,Word,संभागीय
hi:W:000237321,Word,मंडलीय
hi:W:000237322,Word,सम्भागीय
hi:W:000237323,Word,मण्डलीय
hi:W:000237330,Word,यशोवर
hi:W:000237350,Word,मृत्युशंका
hi:W:000237360,Word,रभेणक
hi:W:000237380,Word,सिजदा
hi:W:000237381,Word,सजदा
hi:W:000237390,Word,दुर्मुख
hi:W:000237400,Word,दुर्धर
hi:W:000237410,Word,असिलोमा
hi:W:000237420,Word,निष्काश
hi:W:000237430,Word,निष्कासित
hi:W:000237431,Word,निर्वासित
hi:W:000237432,Word,निष्काशित
hi:W:000237433,Word,निकासित
hi:W:000237440,Word,निष्कुंभ
hi:W:000237441,Word,निष्कुम्भ
hi:W:000237442,Word,देतीवृक्ष
hi:W:000237450,Word,विरोधक
hi:W:000237490,Word,तसबीह
hi:W:000237491,Word,तस्बीह
hi:W:000237510,Word,निस्सार
hi:W:000237512,Word,साररहित
hi:W:000237513,Word,गूदारहित
hi:W:000237521,Word,निःसार
hi:W:000237528,Word,निस्तत्व
hi:W:000237529,Word,निस्तत्त्व
hi:W:0002375210,Word,असत्व
hi:W:0002375212,Word,तत्वशून्य
hi:W:000237530,Word,मुहासिरा
hi:W:000237540,Word,तकियादार
hi:W:000237570,Word,नेपाम
hi:W:000237571,Word,नैपाम
hi:W:000237580,Word,इस्तखारा
hi:W:000237581,Word,इस्तख़ारा
hi:W:000237582,Word,इस्तिखारा
hi:W:000237583,Word,इस्तिख़ारा
hi:W:000237584,Word,इस्तिखारह
hi:W:000237585,Word,इस्तिख़ारह
hi:W:000237590,Word,मजाज
hi:W:000237591,Word,मजाज़
hi:W:000237610,Word,कलीसा
hi:W:000237630,Word,जँताना
hi:W:000237632,Word,जंताना
hi:W:000237640,Word,वृष्ट
hi:W:000237642,Word,बरसा
hi:W:000237651,Word,दहन
hi:W:000237660,Word,संताप
hi:W:000237661,Word,सन्ताप
hi:W:000237680,Word,जाँतना
hi:W:000237681,Word,जातना
hi:W:000237682,Word,जांतना
hi:W:000237690,Word,जँतवाना
hi:W:000237691,Word,जतवाना
hi:W:000237692,Word,जंतवाना
hi:W:000237700,Word,खट्वांग
hi:W:000237701,Word,खट्वाङ्ग
hi:W:000237710,Word,अगली_बार
hi:W:000237712,Word,अब_की
hi:W:000237713,Word,इस_बार
hi:W:000237714,Word,अब_की_बार
hi:W:000237715,Word,अबकी
hi:W:000237716,Word,इसबार
hi:W:000237771,Word,बना_बनाया
hi:W:000237772,Word,रेडीमेड
hi:W:000237773,Word,रेडिमेड
hi:W:000237780,Word,बाइज्जत
hi:W:000237781,Word,बाइज़्ज़त
hi:W:000237790,Word,सुखदानी
hi:W:000237800,Word,धमकना
hi:W:000237811,Word,जतलाना
hi:W:000237830,Word,नैफ्था
hi:W:000237831,Word,नैफ़्था
hi:W:000237840,Word,पेट्रोलियम_जेली
hi:W:000237841,Word,पेट्रोलटम
hi:W:000237850,Word,वैसलीन
hi:W:000237851,Word,वेसलीन
hi:W:000237860,Word,मूलतः
hi:W:000237861,Word,मूल_रूप_से
hi:W:000237862,Word,बुनियादी_तौर_पर
hi:W:000237880,Word,त्वरित
hi:W:000237900,Word,स्वरित
hi:W:000237920,Word,गुंजित
hi:W:000237921,Word,गुञ्जित
hi:W:000237940,Word,कोशिकीय
hi:W:0002379510,Word,चोर_द्वार
hi:W:000237970,Word,वृंदावन
hi:W:000237971,Word,वृन्दावन
hi:W:000237972,Word,बृंदावन
hi:W:000237973,Word,बृन्दावन
hi:W:000237980,Word,तुलसीचौरा
hi:W:000237981,Word,तुलसी-चौरा
hi:W:000237982,Word,तुलसी_चौरा
hi:W:000237990,Word,धराशायी
hi:W:000237991,Word,जमींदोज
hi:W:000237992,Word,ज़मींदोज़
hi:W:000237993,Word,भूलुठिंत
hi:W:000237994,Word,भू-लुठिंत
hi:W:000237995,Word,भूलुण्ठित
hi:W:000237996,Word,भू-लुण्ठित
hi:W:000238000,Word,अर्धनारीश्वर
hi:W:000238001,Word,अर्द्धनारीश्वर
hi:W:000238002,Word,अर्ध-नारीश्वर
hi:W:000238003,Word,अर्द्ध-नारीश्वर
hi:W:000238004,Word,अर्धनारीश
hi:W:000238005,Word,अर्द्धनारीश
hi:W:000238006,Word,अर्ध-नारीश
hi:W:000238007,Word,अर्द्ध-नारीश
hi:W:000238020,Word,त्रिबाहु
hi:W:000238040,Word,तड़ीपार
hi:W:000238050,Word,खुरदाँय
hi:W:000238051,Word,खुरदांय
hi:W:000238080,Word,वराहकर्ण
hi:W:000238090,Word,खुरहुर
hi:W:000238091,Word,खुरु
hi:W:000238100,Word,अभिन्नपद
hi:W:000238110,Word,वराहमुक्ता
hi:W:000238120,Word,डौआ
hi:W:000238121,Word,डौवा
hi:W:000238130,Word,डोहरा
hi:W:000238140,Word,डौवर
hi:W:000238141,Word,डौअर
hi:W:000238150,Word,ढपरी
hi:W:000238170,Word,डोडो
hi:W:000238180,Word,डीला
hi:W:000238190,Word,डक
hi:W:000238210,Word,अभिन्यास
hi:W:000238220,Word,महामोदकारी
hi:W:000238240,Word,महामालिका
hi:W:000238250,Word,नकारांत
hi:W:000238251,Word,नकारान्त
hi:W:000238260,Word,महालक्ष्मी
hi:W:000238261,Word,सान्वी
hi:W:000238262,Word,सांवी
hi:W:000238280,Word,महार्थ
hi:W:000238300,Word,अभिन्यस्त
hi:W:000238322,Word,रेखांकन
hi:W:000238330,Word,रेखा-चित्रण
hi:W:000238341,Word,खतकशी
hi:W:000238370,Word,रेखांकित
hi:W:000238390,Word,अंतर्वेदी
hi:W:000238391,Word,अन्तर्वेदी
hi:W:000238392,Word,ब्रह्मावर्ती
hi:W:000238401,Word,देवाङ्गनाअमरी
hi:W:000238432,Word,ब्रह्मावर्त
hi:W:000238450,Word,कुंडीय
hi:W:000238451,Word,कुण्डीय
hi:W:000238460,Word,गिबन
hi:W:000238461,Word,गिब्बन
hi:W:000238462,Word,गिबन_बंदर
hi:W:000238463,Word,गिब्बन_बंदर
hi:W:000238464,Word,गिबन_बन्दर
hi:W:000238465,Word,गिब्बन_बन्दर
hi:W:000238466,Word,गिबन_वानर
hi:W:000238467,Word,गिब्बन_वानर
hi:W:000238470,Word,बबून
hi:W:000238471,Word,बैबून
hi:W:000238480,Word,मैंड्रिल
hi:W:000238481,Word,मैन्ड्रिल
hi:W:000238490,Word,कोलोबस
hi:W:000238491,Word,कोलोबस_बंदर
hi:W:000238492,Word,कोलोबस_बन्दर
hi:W:000238493,Word,कोलोबस_वानर
hi:W:000238500,Word,ग्वेनान
hi:W:000238501,Word,ग्वेनान_बंदर
hi:W:000238502,Word,ग्वेनान_बन्दर
hi:W:000238510,Word,मैकाक
hi:W:000238511,Word,मैकाक_बंदर
hi:W:000238512,Word,मैकाक_बन्दर
hi:W:000238520,Word,मंगाबे
hi:W:000238521,Word,मंगाबी
hi:W:000238522,Word,मंगाबे_बंदर
hi:W:000238523,Word,मंगाबी_बंदर
hi:W:000238524,Word,मंगाबे_बन्दर
hi:W:000238525,Word,मंगाबी_बन्दर
hi:W:000238530,Word,पाटस
hi:W:000238531,Word,पाटस_बंदर
hi:W:000238532,Word,पाटस_बन्दर
hi:W:000238533,Word,पैट्स
hi:W:000238540,Word,मार्मोसेट
hi:W:000238541,Word,मार्मोसेट_बंदर
hi:W:000238542,Word,मार्मोसेट_बन्दर
hi:W:000238550,Word,टीटी
hi:W:000238551,Word,टीटी_बंदर
hi:W:000238552,Word,टीटी_बन्दर
hi:W:000238553,Word,टीटी_वानर
hi:W:000238560,Word,उकारी
hi:W:000238561,Word,युकारी
hi:W:000238562,Word,उकारी_बंदर
hi:W:000238563,Word,युकारी_बंदर
hi:W:000238564,Word,उकारी_बन्दर
hi:W:000238565,Word,युकारी_बन्दर
hi:W:000238570,Word,खुरदुरापन
hi:W:000238571,Word,खुरदरापन
hi:W:000238572,Word,खुरखुरापन
hi:W:000238581,Word,साकी_बंदर
hi:W:000238582,Word,साकी_बन्दर
hi:W:000238583,Word,साकी_वानर
hi:W:000238590,Word,तोशाखाना
hi:W:000238591,Word,तोशाकखाना
hi:W:000238592,Word,तोसाखाना
hi:W:000238593,Word,तोशाख़ाना
hi:W:000238594,Word,तोश्कख़ाना
hi:W:000238595,Word,तोशाकख़ाना
hi:W:000238596,Word,तोसाख़ाना
hi:W:000238597,Word,तोशागार
hi:W:000238598,Word,तोशाकगार
hi:W:000238599,Word,तोसागार
hi:W:000238600,Word,हाउलर
hi:W:000238601,Word,हाउलर_बंदर
hi:W:000238602,Word,हाउलर_बन्दर
hi:W:000238603,Word,हाउलर_वानर
hi:W:000238610,Word,कैपुचीन
hi:W:000238611,Word,कैप्युचीन
hi:W:000238612,Word,कैपुचीन_बंदर
hi:W:000238613,Word,कैप्युचीन_बंदर
hi:W:000238614,Word,कैपुचीन_बन्दर
hi:W:000238615,Word,कैप्युचीन_बन्दर
hi:W:000238616,Word,कैपुचीन_वानर
hi:W:000238617,Word,कैप्युचीन_वानर
hi:W:000238620,Word,गिलहरी_बंदर
hi:W:000238621,Word,गिलहरी-बंदर
hi:W:000238622,Word,गिलहरी_बन्दर
hi:W:000238623,Word,गिलहरी-बन्दर
hi:W:000238624,Word,गिलहरी_वानर
hi:W:000238630,Word,मकड़ा_बंदर
hi:W:000238631,Word,मकड़ा-बंदर
hi:W:000238632,Word,स्पाइडर_बंदर
hi:W:000238633,Word,मकड़ा_बन्दर
hi:W:000238634,Word,मकड़ा-बन्दर
hi:W:000238635,Word,स्पाइडर_बन्दर
hi:W:000238636,Word,मकड़ा_वानर
hi:W:000238640,Word,कर्कशता
hi:W:000238641,Word,कर्कशत्व
hi:W:000238650,Word,वुली_बंदर
hi:W:000238651,Word,वुली-बंदर
hi:W:000238652,Word,वुली_बन्दर
hi:W:000238653,Word,वुली-बन्दर
hi:W:000238654,Word,वुली_वानर
hi:W:000238655,Word,वुली_मंकी
hi:W:000238660,Word,डाउराउकाउली
hi:W:000238661,Word,डाउराउकाउली_बंदर
hi:W:000238681,Word,तोशल
hi:W:000238682,Word,तोसल
hi:W:000238690,Word,साइमंग
hi:W:000238691,Word,सायमंग
hi:W:000238720,Word,तोषक
hi:W:000238730,Word,पैमक
hi:W:000238751,Word,आतर्पण
hi:W:000238770,Word,संतुष्ट_करना
hi:W:000238771,Word,तृप्त_करना
hi:W:000238772,Word,तुष्ट_करना
hi:W:000238780,Word,भुनभुनाना
hi:W:000238790,Word,लंदन
hi:W:000238791,Word,लंडन
hi:W:000238800,Word,पगली
hi:W:000238802,Word,बावरी
hi:W:000238810,Word,तोषयितव्य
hi:W:000238820,Word,तोहमती
hi:W:000238830,Word,आरोपी
hi:W:000238850,Word,आरोपक
hi:W:000238860,Word,गोंटा
hi:W:000238870,Word,तोरिया
hi:W:000238940,Word,भुनभुनाहट
hi:W:000238941,Word,भुनभुन
hi:W:000238951,Word,प्रसेवक
hi:W:000238970,Word,निमोची
hi:W:000239000,Word,तंबाकूफरोश
hi:W:000239001,Word,तम्बाकूफरोश
hi:W:000239002,Word,तंबाकूफ़रोश
hi:W:000239003,Word,तम्बाकूफ़रोश
hi:W:000239004,Word,तमखेरा
hi:W:000239010,Word,चफाल
hi:W:000239020,Word,चरवाना
hi:W:000239060,Word,वेदांती
hi:W:000239061,Word,वेदान्ती
hi:W:000239062,Word,आत्मतत्वज्ञ
hi:W:000239063,Word,आत्मतत्त्वज्ञ
hi:W:000239080,Word,वैजयंती_माला
hi:W:000239087,Word,वैजयंती-हार
hi:W:000239088,Word,वैजयन्ती_माला
hi:W:0002390815,Word,वैजयन्ती-हार
hi:W:000239090,Word,कृष्ण_तुलसी
hi:W:000239091,Word,श्याम_तुलसी
hi:W:000239092,Word,काली_तुलसी
hi:W:000239094,Word,कालपर्णी
hi:W:000239095,Word,कालमल्लिका
hi:W:000239096,Word,कालसार
hi:W:000239097,Word,मालूक
hi:W:000239098,Word,भूतपति
hi:W:000239100,Word,माधी
hi:W:000239101,Word,माधी_राग
hi:W:000239110,Word,मानहंस
hi:W:000239111,Word,मानसहंस
hi:W:000239120,Word,मायुराज
hi:W:000239140,Word,वाशिंगटन
hi:W:000239141,Word,वॉशिंगटन
hi:W:000239142,Word,वाशिंगटन_डी_सी
hi:W:000239143,Word,वॉशिंगटन_डी_सी
hi:W:000239144,Word,वाशिंग्टन
hi:W:000239145,Word,वॉशिंग्टन
hi:W:000239150,Word,वैष्णवी_
hi:W:000239160,Word,न्यूयार्क
hi:W:000239161,Word,न्यू_यार्क
hi:W:000239162,Word,न्यूयॉर्क
hi:W:000239163,Word,न्यू_यॉर्क
hi:W:000239170,Word,विंडहोक
hi:W:000239171,Word,विन्डहोक
hi:W:000239180,Word,तिराना
hi:W:000239190,Word,अल्जीयर्स
hi:W:000239200,Word,सहवसु
hi:W:000239210,Word,लुआंडा
hi:W:000239211,Word,लुआण्डा
hi:W:000239220,Word,सहजन्या
hi:W:000239230,Word,सेंट_जॉन्स
hi:W:000239231,Word,सेंट_जान्स
hi:W:000239232,Word,सेन्ट_जॉन्स
hi:W:000239233,Word,सेन्ट_जान्स
hi:W:000239240,Word,बुएनस_एरिस
hi:W:000239241,Word,बुएनॉस_एरिस
hi:W:000239242,Word,बोएनस_एरिस
hi:W:000239243,Word,बोएनॉस_एरिस
hi:W:000239250,Word,सोफिया
hi:W:000239251,Word,सरडिका
hi:W:000239252,Word,सेरडिका
hi:W:000239260,Word,रंगून
hi:W:000239261,Word,यंगून
hi:W:000239280,Word,बुजुम्बुरा
hi:W:000239281,Word,बुजुंबुरा
hi:W:000239282,Word,युसुम्बुरा
hi:W:000239283,Word,युसुंबुरा
hi:W:000239290,Word,पनाम_पेन
hi:W:000239291,Word,पनॉम_पेन
hi:W:000239300,Word,याउंडे
hi:W:000239301,Word,याउण्डे
hi:W:000239310,Word,प्राया
hi:W:000239311,Word,सिडाडे_डि_प्राया
hi:W:000239320,Word,बांगुई
hi:W:000239321,Word,बांगी
hi:W:000239322,Word,बान्गुई
hi:W:000239323,Word,बान्गी
hi:W:000239330,Word,कोलम्बो
hi:W:000239331,Word,कोलंबो
hi:W:000239340,Word,नडजामेना
hi:W:000239341,Word,नड्जामेना
hi:W:000239342,Word,नदजामेना
hi:W:000239343,Word,नद्जामेना
hi:W:000239344,Word,फोर्ट-लैमी
hi:W:000239350,Word,ग्रैन_सेंटिएगो
hi:W:000239351,Word,सेंटिएगो
hi:W:000239352,Word,सेंटिएगो_डि_चिली
hi:W:000239360,Word,बीजिंग
hi:W:000239361,Word,पेइचिंग
hi:W:000239362,Word,पेकिंग
hi:W:000239363,Word,पैपिंग
hi:W:000239370,Word,तैपी
hi:W:000239371,Word,तैपेह
hi:W:000239380,Word,बगोटा
hi:W:000239381,Word,बोगोटा
hi:W:000239390,Word,ब्राज़विल
hi:W:000239391,Word,ब्राजविल
hi:W:000239392,Word,ब्रॉज़विल
hi:W:000239393,Word,ब्रॉजविल
hi:W:000239394,Word,ब्राज़ावील
hi:W:000239395,Word,ब्राजावील
hi:W:000239396,Word,ब्राज़ाविले
hi:W:000239397,Word,ब्राजाविले
hi:W:000239400,Word,किंशासा
hi:W:000239401,Word,किन्शासा
hi:W:000239402,Word,लिओपोल्डविल
hi:W:000239403,Word,लिओपोल्डविले
hi:W:000239410,Word,पुत्रकंदा
hi:W:000239411,Word,पुत्रकन्दा
hi:W:000239412,Word,लक्ष्मणकंद
hi:W:000239413,Word,लक्ष्मणकन्द
hi:W:000239414,Word,लक्ष्मणा
hi:W:000239415,Word,विषाखमूल
hi:W:000239416,Word,पुच्छदा
hi:W:000239430,Word,लक्षी
hi:W:000239461,Word,लुजा
hi:W:000239462,Word,लँगड़ा-लूला
hi:W:000239463,Word,लूला-लँगड़ा
hi:W:000239481,Word,पंगुता
hi:W:000239490,Word,विकलांगता
hi:W:000239491,Word,अपंगता
hi:W:000239492,Word,अंगहीनता
hi:W:000239493,Word,अपाहिजता
hi:W:000239500,Word,सैन_जोसे
hi:W:000239510,Word,व्यंग्य_चित्र
hi:W:000239511,Word,व्यंग्य-चित्र
hi:W:000239512,Word,व्यंग्यचित्र
hi:W:000239513,Word,कार्टून
hi:W:000239520,Word,यामौस्सुक्रो
hi:W:000239521,Word,यामोस्सुक्रो
hi:W:000239530,Word,गौटेमाला_सिटी
hi:W:000239531,Word,गौटमाला_सिटी
hi:W:000239540,Word,टिगुसिगाल्पा
hi:W:000239541,Word,टेगुसिगाल्पा
hi:W:000239550,Word,सैन_सल्वाडोर
hi:W:000239560,Word,मनागुआ
hi:W:000239561,Word,मैनागुआ
hi:W:000239562,Word,मैनगुआ
hi:W:000239570,Word,पनामा_सिटी
hi:W:000239571,Word,पनामा_सिटि
hi:W:000239590,Word,मेक्सिको_सिटी
hi:W:000239591,Word,मैक्सिको_सिटी
hi:W:000239592,Word,मेक्सिको_सिटि
hi:W:000239593,Word,मैक्सिको_सिटि
hi:W:000239600,Word,हवाना
hi:W:000239610,Word,पोर्ट-ओ-प्रिंस
hi:W:000239611,Word,पोर्ट-ओ-प्रिन्स
hi:W:000239620,Word,मंजूषा
hi:W:000239630,Word,सैंटो_डोमिंगो
hi:W:000239631,Word,सैंटो_डॉमिंगो
hi:W:000239632,Word,सैन्टो_डोमिंगो
hi:W:000239633,Word,सैन्टो_डॉमिंगो
hi:W:000239640,Word,किंगस्टन
hi:W:000239650,Word,पोर्ट_ऑफ_स्पेन
hi:W:000239651,Word,पोर्ट-ऑफ-स्पेन
hi:W:000239660,Word,निकोसिया
hi:W:000239670,Word,प्राग
hi:W:000239680,Word,पोर्टो_नोवो
hi:W:000239681,Word,पोर्टो-नोवो
hi:W:000239690,Word,लोमे
hi:W:000239700,Word,कोपनहेगन
hi:W:000239701,Word,कोपनहैगन
hi:W:000239702,Word,कोपेनहेगन
hi:W:000239710,Word,जीलैंड
hi:W:000239711,Word,ज़ीलैंड
hi:W:000239712,Word,जीलैण्ड
hi:W:000239713,Word,ज़ीलैण्ड
hi:W:000239714,Word,शलान
hi:W:000239720,Word,न्यू_ज़ीलैंड_द्वीप_समूह
hi:W:000239721,Word,न्यू_ज़ीलैण्ड_द्वीप_समूह
hi:W:000239722,Word,न्यूज़ीलैंड_द्वीप_समूह
hi:W:000239723,Word,न्यूज़ीलैण्ड_द्वीप_समूह
hi:W:000239724,Word,न्यूजीलैंड_द्वीप_समूह
hi:W:000239725,Word,न्यूजीलैण्ड_द्वीप_समूह
hi:W:000239730,Word,वाइन
hi:W:000239731,Word,वाईन
hi:W:000239740,Word,ओकोलेहाओ
hi:W:000239760,Word,कार्डियल
hi:W:000239761,Word,लिक्युर
hi:W:000239770,Word,टकीला
hi:W:000239780,Word,मेस्कल
hi:W:000239790,Word,अगावे
hi:W:000239791,Word,अगावे_पौधा
hi:W:000239810,Word,काक्टेल
hi:W:000239811,Word,काकटेल
hi:W:000239812,Word,कॉक्टेल
hi:W:000239813,Word,कॉकटेल
hi:W:000239830,Word,देशी_शराब
hi:W:000239831,Word,देशी_दारू
hi:W:000239840,Word,कुबेरपुरी
hi:W:000239841,Word,अलकापुरी
hi:W:000239844,Word,अलकप्रभा
hi:W:000239845,Word,वसुसारा
hi:W:000239846,Word,वसुस्थली
hi:W:000239850,Word,अल्कोहल
hi:W:000239851,Word,एल्कोहल
hi:W:000239860,Word,ऊर्ध्वपातन
hi:W:000239861,Word,ऊर्ध्व-पातन
hi:W:000239870,Word,ऊर्ध्वपातित
hi:W:000239871,Word,ऊर्ध्व-पातित
hi:W:000239880,Word,किण्वित
hi:W:000239890,Word,रोसो
hi:W:000239891,Word,रोज़ो
hi:W:000239900,Word,मालाबो
hi:W:000239901,Word,मलाबो
hi:W:000239910,Word,दफन
hi:W:000239911,Word,दफ़न
hi:W:000239914,Word,दफ्न
hi:W:000239915,Word,दफ़्न
hi:W:000239920,Word,इक्वेटोरियल_गिनी
hi:W:000239921,Word,जनतांत्रिक_इक्वेटोरियल_गिनी
hi:W:000239922,Word,स्पेनिश_गिनी
hi:W:000239923,Word,इक्विटोरियल_गिनी
hi:W:000239924,Word,जनतांत्रिक_इक्विटोरियल_गिनी
hi:W:000239925,Word,इक्वैटोरियल_गिनी
hi:W:000239926,Word,इक्वटोरियल_गिनी
hi:W:000239927,Word,इक्वेटोरियल_गिनी_गणराज्य
hi:W:000239928,Word,इक्वैटोरियल_गिनी_गणराज्य
hi:W:000239929,Word,इक्वटोरियल_गिनी_गणराज्य
hi:W:0002399210,Word,ईक्वेटोरियल_गिनी
hi:W:0002399211,Word,ईक्वैटोरियल_गिनी
hi:W:0002399212,Word,ईक्वटोरियल_गिनी
hi:W:0002399213,Word,ईक्वेटोरियल_गिनी_गणराज्य
hi:W:0002399214,Word,ईक्वैटोरियल_गिनी_गणराज्य
hi:W:0002399215,Word,ईक्वटोरियल_गिनी_गणराज्य
hi:W:000239930,Word,ओस्लो
hi:W:000239931,Word,क्रिस्टिनिया
hi:W:000239940,Word,स्टॉकहोम
hi:W:000239941,Word,स्टाकहोम
hi:W:000239950,Word,क्वीटो
hi:W:000239951,Word,कीटो
hi:W:000239960,Word,खाईज्वर
hi:W:000239961,Word,खातज्वर
hi:W:000239981,Word,दोधारी
hi:W:000239990,Word,अस्मारा
hi:W:000239991,Word,अस्मेरा
hi:W:000240000,Word,ज्ञानवृक्ष
hi:W:000240001,Word,बुद्धिवृक्ष
hi:W:000240003,Word,बोधवृक्ष
hi:W:000240004,Word,ट्री_आफ_नालेज
hi:W:000240010,Word,अदिस_अबाबा
hi:W:000240011,Word,आदिस_अबाबा
hi:W:000240012,Word,न्यू_फ्लावर
hi:W:000240013,Word,न्यू_फ्लॉवर
hi:W:000240030,Word,सुवा
hi:W:000240040,Word,हेल्सिंकी
hi:W:000240041,Word,हिल्सिंकी
hi:W:000240042,Word,हेल्सिंगफोर्स
hi:W:000240043,Word,हिल्सिंगफोर्स
hi:W:000240050,Word,बूकरेस्ट
hi:W:000240051,Word,ब्यूकरेस्ट
hi:W:000240052,Word,बूकारेस्ट
hi:W:000240053,Word,ब्यूकारेस्ट
hi:W:000240054,Word,बुकरेस्टी
hi:W:000240055,Word,बुकुरेस्टी
hi:W:000240056,Word,बुचारेस्ट
hi:W:000240057,Word,बुचारेस्टी
hi:W:000240060,Word,जेरूसलम
hi:W:000240061,Word,जेरूसलेम
hi:W:000240062,Word,जेरुसलम
hi:W:000240063,Word,जेरुसलेम
hi:W:000240064,Word,येरुशलम
hi:W:000240065,Word,यरूशलम
hi:W:000240066,Word,यरुशलम
hi:W:000240067,Word,यरुसलम
hi:W:000240068,Word,येरुसलम
hi:W:000240080,Word,खंडकथा
hi:W:000240081,Word,खण्डकथा
hi:W:000240082,Word,खंड-कथा
hi:W:000240083,Word,खण्ड-कथा
hi:W:000240090,Word,खंडरा
hi:W:000240091,Word,खण्डरा
hi:W:000240110,Word,ग्राफ
hi:W:000240112,Word,ग्राफ़
hi:W:000240131,Word,विशेष_अर्थालंकार
hi:W:000240132,Word,विशेषार्थालंकार
hi:W:000240140,Word,विशेषक
hi:W:000240141,Word,विशेषक_अर्थालंकार
hi:W:000240150,Word,किगली
hi:W:000240170,Word,बेलग्रेड
hi:W:000240171,Word,बेल्ग्रेड
hi:W:000240172,Word,बिओग्रैड
hi:W:000240190,Word,टकटकीकारी
hi:W:000240200,Word,ल्युबल्याना
hi:W:000240201,Word,ल्युब्ल्याना
hi:W:000240210,Word,टकटकी-पुल
hi:W:000240211,Word,टकटकीपुल
hi:W:000240220,Word,जाग्रेब
hi:W:000240221,Word,ज़ाग्रेब
hi:W:000240230,Word,ओटावा
hi:W:000240240,Word,कैनबरा
hi:W:000240241,Word,केनबरा
hi:W:000240242,Word,कैनबेरा
hi:W:000240243,Word,केनबेरा
hi:W:000240260,Word,लेज़िम
hi:W:000240261,Word,लेजिम
hi:W:000240262,Word,लेजियम
hi:W:000240263,Word,लेजम
hi:W:000240264,Word,लेज़म
hi:W:000240271,Word,घोड़ी_गीत
hi:W:000240280,Word,माइक्रोनीशिया
hi:W:000240281,Word,फेडरेटेड_स्टेट_ऑफ_माइक्रोनीशिया
hi:W:000240282,Word,माइक्रोनीज़िया
hi:W:000240283,Word,फेडरेटेड_स्टेट_ऑफ_माइक्रोनीज़िया
hi:W:000240290,Word,कोलोनिया
hi:W:000240310,Word,ओसनिया
hi:W:000240311,Word,ओसिनिया
hi:W:000240312,Word,ओसेनिया
hi:W:000240313,Word,ओसनिका
hi:W:000240314,Word,ओसिनिका
hi:W:000240315,Word,ओसेनिका
hi:W:000240320,Word,प्रवोसिस
hi:W:000240321,Word,प्रवोसिस_बंदर
hi:W:000240330,Word,रीसस
hi:W:000240331,Word,रेसस
hi:W:000240332,Word,रीसस_बंदर
hi:W:000240333,Word,रेसस_बंदर
hi:W:000240334,Word,रिसस
hi:W:000240335,Word,रीसस_वानर
hi:W:000240336,Word,_ह्रीसस_बंदर
hi:W:000240337,Word,ह्रीसस_वानर
hi:W:000240338,Word,ह्रिसस_बंदर
hi:W:000240339,Word,ह्रिसस_वानर
hi:W:0002403310,Word,ह्रिसस_बन्दर
hi:W:0002403311,Word,ह्रिसस
hi:W:000240342,Word,चुटला
hi:W:000240343,Word,चुटिला
hi:W:000240381,Word,पढ़ाई_करना
hi:W:000240394,Word,काफ़ी_वृक्ष
hi:W:000240395,Word,काफी_वृक्ष
hi:W:000240396,Word,कॉफ़ी_वृक्ष
hi:W:000240397,Word,कॉफी_वृक्ष
hi:W:000240410,Word,खंडताल
hi:W:000240411,Word,खण्डताल
hi:W:000240430,Word,प्रबंधकाव्य
hi:W:000240431,Word,प्रबंध-काव्य
hi:W:000240432,Word,प्रबन्धकाव्य
hi:W:000240433,Word,प्रबन्ध-काव्य
hi:W:000240450,Word,नवखंड
hi:W:000240451,Word,नवखण्ड
hi:W:000240452,Word,नव-खंड
hi:W:000240453,Word,नव-खण्ड
hi:W:000240454,Word,नौखंड
hi:W:000240455,Word,नौखण्ड
hi:W:000240456,Word,नौ-खंड
hi:W:000240457,Word,नौ-खण्ड
hi:W:000240460,Word,चिकुनगुनिया
hi:W:000240461,Word,चिकनगुनिया
hi:W:000240462,Word,चिकुनगुन्या
hi:W:000240463,Word,चिकनगुन्या
hi:W:000240470,Word,जनजातीय
hi:W:000240480,Word,कबीला
hi:W:000240481,Word,क़बीला
hi:W:000240500,Word,कबायली
hi:W:000240501,Word,क़बायली
hi:W:000240502,Word,कबीली
hi:W:000240503,Word,क़बीली
hi:W:000240504,Word,कबीलियाई
hi:W:000240505,Word,क़बीलियाई
hi:W:000240530,Word,बहिष्क
hi:W:000240540,Word,कबीरपंथी
hi:W:000240541,Word,कबीर-पंथी
hi:W:000240550,Word,कबीरपंथ
hi:W:000240551,Word,कबीर-पंथ
hi:W:000240552,Word,कबीर_पंथ
hi:W:000240562,Word,कबीर_पंथी
hi:W:000240563,Word,कबीरहा
hi:W:000240570,Word,फुनाफुटी
hi:W:000240571,Word,फूनाफूटी
hi:W:000240580,Word,टरावा
hi:W:000240581,Word,तरावा
hi:W:000240582,Word,बायरिकी
hi:W:000240583,Word,बाइरिकी
hi:W:000240584,Word,बैरिकी
hi:W:000240600,Word,कबाबी
hi:W:000240650,Word,चढ़ाऊ
hi:W:000240660,Word,पोर्ट_मोर्स्बी
hi:W:000240661,Word,पोर्ट_मॉर्स्बी
hi:W:000240670,Word,पपुआ_न्यू_गिनी
hi:W:000240671,Word,पपुआ_न्यू_गिनी_देश
hi:W:000240680,Word,न्यू_गिनी
hi:W:000240681,Word,पपुआ
