identifier,objectType,Lemma
hi:W:0000487112,Word,बेक़ायदा
hi:W:0000487113,Word,गैरवैधानिक
hi:W:0000487114,Word,विधिविरुद्ध
hi:W:0000487115,Word,अविधिमान्य
hi:W:000048722,Word,आकाशगंगा
hi:W:000048723,Word,आकाशगङ्गा
hi:W:000048724,Word,आकाश-गंगा
hi:W:000048725,Word,आकाश_गंगा
hi:W:000048726,Word,स्वर्गनदी
hi:W:000048727,Word,नभोनदी
hi:W:000048728,Word,दिव्यसरिता
hi:W:0000487210,Word,वियद्गंगा
hi:W:0000487211,Word,आकाशनदी
hi:W:0000487212,Word,द्यु-सरित्
hi:W:0000487215,Word,आकाशगंगा_नदी
hi:W:0000487216,Word,आकाशगङ्गा_नदी
hi:W:0000487217,Word,आकाश-गंगा_नदी
hi:W:0000487218,Word,आकाश_गंगा_नदी
hi:W:0000487219,Word,वियद्गंगा_नदी
hi:W:000048730,Word,ग़लतफ़हमी
hi:W:000048731,Word,गलतफहमी
hi:W:000048735,Word,भ्रान्त_धारणा
hi:W:000048736,Word,मुगालता
hi:W:000048743,Word,आत्मचरित्र
hi:W:000048744,Word,आत्म-चरित्र
hi:W:000048745,Word,आत्म_चरित्र
hi:W:000048746,Word,आत्म_कहानी
hi:W:000048747,Word,आत्म-कहानी
hi:W:000048748,Word,आत्मकहानी
hi:W:000048750,Word,गली
hi:W:000048752,Word,गली_कूचा
hi:W:000048753,Word,गली_कूच
hi:W:000048760,Word,मध्यवीथिका
hi:W:000048761,Word,मध्य_वीथिका
hi:W:000048762,Word,मध्य-वीथिका
hi:W:000048763,Word,मध्यमार्ग
hi:W:000048764,Word,मध्य_मार्ग
hi:W:000048765,Word,मध्य-मार्ग
hi:W:000048766,Word,मध्यिका
hi:W:000048767,Word,आइल
hi:W:000048770,Word,गौना
hi:W:000048771,Word,गवना
hi:W:000048772,Word,गवन
hi:W:000048773,Word,द्विरागमन
hi:W:000048774,Word,गवनचार
hi:W:000048775,Word,दोसरता
hi:W:000048776,Word,दुरागमन
hi:W:000048780,Word,गाजर
hi:W:000048781,Word,पीतमूलक
hi:W:000048782,Word,पीत-मूलक
hi:W:000048783,Word,पिंडमूल
hi:W:000048784,Word,पिण्डमूल
hi:W:000048785,Word,पिंडमूलक
hi:W:000048786,Word,पिण्डमूलक
hi:W:000048800,Word,गाल
hi:W:000048801,Word,कपोल
hi:W:000048810,Word,गिरगिट
hi:W:000048811,Word,गिरदान
hi:W:000048812,Word,गोधिका
hi:W:000048813,Word,शयांडक
hi:W:000048814,Word,शयाण्डक
hi:W:000048815,Word,वेदार
hi:W:000048816,Word,विदारु
hi:W:000048820,Word,गोह
hi:W:000048821,Word,गोध
hi:W:000048822,Word,गोधा
hi:W:000048823,Word,सरटिका
hi:W:000048824,Word,ललंतिका
hi:W:000048825,Word,ललन्तिका
hi:W:000048826,Word,लत्तिका
hi:W:000048827,Word,निहाका
hi:W:000048830,Word,गगरी
hi:W:000048831,Word,गागरी
hi:W:000048832,Word,गागर
hi:W:000048833,Word,गगरिया
hi:W:000048840,Word,कार
hi:W:000048841,Word,मोटरकार
hi:W:000048842,Word,मोटर_कार
hi:W:000048852,Word,बोगी
hi:W:000048853,Word,रेल_डिब्बा
hi:W:000048854,Word,रेल_डब्बा
hi:W:000048855,Word,यात्री_यान
hi:W:000048856,Word,सवारी_डिब्बा
hi:W:000048857,Word,कोच
hi:W:000048860,Word,जोतगाड़ी
hi:W:000048861,Word,पशुयान
hi:W:000048862,Word,जोत_गाड़ी
hi:W:000048863,Word,पशु_यान
hi:W:000048864,Word,शकट
hi:W:000048865,Word,सकट
hi:W:000048870,Word,ठेला
hi:W:000048871,Word,ठेला_गाड़ी
hi:W:000048872,Word,हाथठेला
hi:W:000048873,Word,हथठेला
hi:W:000048880,Word,बच्चा_गाड़ी
hi:W:000048881,Word,शिशु_यान
hi:W:000048890,Word,बैलगाड़ी
hi:W:000048891,Word,बैल_गाड़ी
hi:W:000048892,Word,छकड़ा
hi:W:000048893,Word,छकड़ा_गाड़ी
hi:W:000048894,Word,बैला_गाड़ी
hi:W:000048895,Word,वृषभ_यान
hi:W:000048896,Word,कृत्तिका
hi:W:000048897,Word,कृतिका
hi:W:000048900,Word,गाड़ी
hi:W:000048910,Word,रेलगाड़ी
hi:W:000048911,Word,रेल-गाड़ी
hi:W:000048913,Word,रेल
hi:W:000048914,Word,ट्रेन
hi:W:000048915,Word,छुक-छुक_गाड़ी
hi:W:000048916,Word,छुक_छुक_गाड़ी
hi:W:000048917,Word,छुकछुक_गाड़ी
hi:W:000048918,Word,लौहपथगामिनी
hi:W:000048922,Word,गज़ी
hi:W:000048930,Word,चिरकालीन
hi:W:000048931,Word,चिरकालिक
hi:W:000048932,Word,दीर्घकालीन
hi:W:000048933,Word,दीर्घकालिक
hi:W:000048940,Word,थाहना
hi:W:000048941,Word,गहराई_मापना
hi:W:000048942,Word,गहराई_नापना
hi:W:000048943,Word,थाह_लेना
hi:W:000048950,Word,अलापना
hi:W:000048951,Word,तान_लगाना
hi:W:000048952,Word,अलाप_करना
hi:W:000048953,Word,आलापना
hi:W:000048960,Word,गायन
hi:W:000048962,Word,गायकी
hi:W:000048963,Word,गीत_प्रस्तुति
hi:W:000048964,Word,नग़माकारी
hi:W:000048970,Word,गीत
hi:W:000048972,Word,तराना
hi:W:000048973,Word,गान
hi:W:000048974,Word,नग़्मा
hi:W:000048975,Word,नग़मा
hi:W:000048976,Word,नग्मा
hi:W:000048977,Word,नगमा
hi:W:000048978,Word,नग़्म
hi:W:000048979,Word,नग्म
hi:W:000048990,Word,वर्णन_करना
hi:W:000048991,Word,बताना
hi:W:000048992,Word,बयान_करना
hi:W:000048993,Word,बखान_करना
hi:W:000048994,Word,बखानना
hi:W:000049000,Word,गीतकार
hi:W:000049001,Word,शब्दकार
hi:W:000049010,Word,पार्श्व_गायक
hi:W:000049011,Word,पार्श्वगायक
hi:W:000049020,Word,संगीतज्ञ
hi:W:000049021,Word,संगीतशास्त्रज्ञ
hi:W:000049033,Word,ऋद्ध
hi:W:000049036,Word,आढ्य
hi:W:000049040,Word,फरार
hi:W:000049041,Word,फ़रार
hi:W:000049042,Word,फरारी
hi:W:000049043,Word,फ़रारी
hi:W:000049044,Word,चंपत
hi:W:000049047,Word,उड़न_छू
hi:W:000049048,Word,रफू_चक्कर
hi:W:000049049,Word,रफ़ू_चक्कर
hi:W:0000490410,Word,रफूचक्कर
hi:W:0000490411,Word,रफ़ूचक्कर
hi:W:0000490412,Word,भगोड़ा
hi:W:0000490413,Word,भगोड़
hi:W:0000490414,Word,पलायित
hi:W:0000490415,Word,भुग्गल
hi:W:0000490418,Word,अपसरक
hi:W:000049050,Word,सीठना
hi:W:000049052,Word,सीठनी
hi:W:000049060,Word,जौहरी
hi:W:000049061,Word,रत्न_पारखी
hi:W:000049062,Word,रत्नपरीक्षक
hi:W:000049063,Word,जूलर
hi:W:000049071,Word,गिनती_करना
hi:W:000049072,Word,संख्या_जानना
hi:W:000049080,Word,गिरजाघर
hi:W:000049081,Word,गिरिजाघर
hi:W:000049082,Word,चर्च
hi:W:000049083,Word,गिरजा
hi:W:000049090,Word,गिलहरी
hi:W:000049091,Word,चीखुर
hi:W:000049092,Word,वृक्षतक्षक
hi:W:000049100,Word,गिलास
hi:W:000049101,Word,गलास
hi:W:000049102,Word,ग्लास
hi:W:000049110,Word,भगवद्_गीता
hi:W:000049111,Word,श्रीमद्भगवद्गीता
hi:W:000049112,Word,भगवद्गीता
hi:W:000049113,Word,गीता
hi:W:000049121,Word,सियार
hi:W:000049122,Word,शृंगाल
hi:W:000049123,Word,शृगाल
hi:W:000049124,Word,जंबुक
hi:W:000049125,Word,जम्बुक
hi:W:000049126,Word,लोपाक
hi:W:000049127,Word,लोपापक
hi:W:000049129,Word,मृतमत्त
hi:W:0000491211,Word,शिवेश
hi:W:0000491212,Word,श्वधूर्त
hi:W:0000491213,Word,श्वभीरु
hi:W:0000491214,Word,व्याघ्रनादक
hi:W:0000491215,Word,व्याघ्रसेवक
hi:W:0000491219,Word,वृकधूर्त
hi:W:0000491220,Word,वृद्धवासिनी
hi:W:0000491223,Word,शिवालु
hi:W:0000491224,Word,धूत्तक
hi:W:0000491225,Word,निशामृग
hi:W:0000491226,Word,नीलंगु
hi:W:0000491227,Word,उल्कामुख
hi:W:0000491228,Word,उल्का-मुख
hi:W:000049130,Word,गीला
hi:W:000049131,Word,भीगा
hi:W:000049132,Word,तर
hi:W:000049133,Word,नम
hi:W:000049134,Word,ओदा
hi:W:000049135,Word,आर्द्र
hi:W:000049137,Word,आद्र
hi:W:000049138,Word,सीला
hi:W:0000491310,Word,व्युत्त
hi:W:0000491311,Word,आप्लावित
hi:W:0000491312,Word,अवक्लिन्न
hi:W:0000491313,Word,अवप्लुत
hi:W:0000491314,Word,वोद
hi:W:0000491316,Word,आक्लिन्न
hi:W:0000491318,Word,आप्लुत
hi:W:000049140,Word,सिंचित
hi:W:000049141,Word,सिंचा
hi:W:000049142,Word,सिक्त
hi:W:000049143,Word,अभिषिक्त
hi:W:000049144,Word,अभिवृष्ट
hi:W:000049145,Word,सेचित
hi:W:000049146,Word,अभ्युक्षित
hi:W:000049147,Word,उक्षित
hi:W:000049150,Word,पसीने_से_तर
hi:W:000049151,Word,स्वेदित
hi:W:000049160,Word,गुंडा
hi:W:000049161,Word,गुन्डा
hi:W:000049162,Word,दादा
hi:W:000049166,Word,मवाली
hi:W:0000491610,Word,धींगरा
hi:W:0000491611,Word,लुंगाड़ा
hi:W:000049170,Word,शल्य-चिकित्सक
hi:W:000049171,Word,शल्य_चिकित्सक
hi:W:000049172,Word,शल्यचिकित्सक
hi:W:000049173,Word,शल्यकर्मी
hi:W:000049174,Word,सर्जन
hi:W:000049175,Word,शल्यशास्त्री
hi:W:000049176,Word,शल्य-शास्त्री
hi:W:000049181,Word,घटित_होना
hi:W:000049190,Word,जल_निकास
hi:W:000049200,Word,पार_करना
hi:W:000049201,Word,पार_जाना
hi:W:000049202,Word,पार_होना
hi:W:000049203,Word,पार_उतरना
hi:W:000049210,Word,जलवायुविज्ञानी
hi:W:000049220,Word,गुजरात
hi:W:000049221,Word,गुर्जर_प्रदेश
hi:W:000049230,Word,गिल्टी
hi:W:000049231,Word,गंड
hi:W:000049232,Word,गिलटी
hi:W:000049233,Word,अंठी
hi:W:000049235,Word,अँठली
hi:W:000049237,Word,अंठली
hi:W:000049240,Word,गुठली
hi:W:000049241,Word,कुसली
hi:W:000049250,Word,गुड़िया
hi:W:000049251,Word,गुड्डी
hi:W:000049253,Word,पुत्तली
hi:W:000049254,Word,पुत्तलिका
hi:W:000049255,Word,शालंकी
hi:W:000049256,Word,शालांकी
hi:W:000049257,Word,पंचालिका
hi:W:000049260,Word,त्रिगुण
hi:W:000049262,Word,गुण_त्रय
hi:W:000049270,Word,प्रत्यंचा
hi:W:000049271,Word,चिल्ला
hi:W:000049272,Word,रोदा
hi:W:000049273,Word,पतंचिका
hi:W:000049274,Word,जिह
hi:W:000049276,Word,द्रुणा
hi:W:000049277,Word,परतंचा
hi:W:000049278,Word,पतञ्चिका
hi:W:000049279,Word,परतिंचा
hi:W:0000492710,Word,धनुर्गुण
hi:W:0000492711,Word,जीवा
hi:W:000049280,Word,प्रतिभाशाली
hi:W:000049281,Word,प्रतिभावान
hi:W:000049282,Word,प्रतिभासम्पन्न
hi:W:000049283,Word,प्रतिभासंपन्न
hi:W:000049286,Word,मतिगर्भ
hi:W:000049290,Word,सिद्ध_कलाकार
hi:W:000049293,Word,कला_कोविद
hi:W:000049294,Word,कलागुरु
hi:W:000049295,Word,कलावंत
hi:W:000049300,Word,गुदगुदी_करना
hi:W:000049301,Word,गुदगुदाना
hi:W:000049310,Word,छेड़ना
hi:W:000049311,Word,छेड़छाड़_करना
hi:W:000049312,Word,छेड़खानी_करना
hi:W:000049320,Word,गुदड़ी
hi:W:000049321,Word,गुदड़ा
hi:W:000049322,Word,कंथा
hi:W:000049323,Word,कथरी
hi:W:000049324,Word,गुदरी
hi:W:000049325,Word,गुदरा
hi:W:000049326,Word,काँथीर
hi:W:000049327,Word,कथड़ी
hi:W:000049328,Word,काँथरि
hi:W:000049330,Word,चीथड़ा
hi:W:000049331,Word,चिथड़ा
hi:W:000049332,Word,जीर्ण_परिधान
hi:W:000049333,Word,गड़गूदड़
hi:W:000049340,Word,कानाफूसी
hi:W:000049341,Word,कानाबाती
hi:W:000049342,Word,कानाफुसकी
hi:W:000049343,Word,कानाकानी
hi:W:000049344,Word,कानागोसी
hi:W:000049345,Word,खुसुर_पुसुर
hi:W:000049347,Word,खुसुरपुसुर
hi:W:0000493410,Word,सरगोशी
hi:W:000049350,Word,गुलाबजामन
hi:W:000049351,Word,गुलाबजामुन
hi:W:000049352,Word,गुलाब_जामुन
hi:W:000049360,Word,ग़ुब्बारा
hi:W:000049361,Word,ग़ुबारा
hi:W:000049362,Word,गुब्बारा
hi:W:000049363,Word,फुग्गा
hi:W:000049370,Word,गुब्बारा_यान
hi:W:000049380,Word,गुबरीला
hi:W:000049381,Word,गोबरैला
hi:W:000049382,Word,गुबरैला
hi:W:000049383,Word,गुब्रैला
hi:W:000049384,Word,गोबरौला
hi:W:000049385,Word,गोबरौरा
hi:W:000049386,Word,खुन्फ़सा
hi:W:000049390,Word,भोगविलास
hi:W:000049391,Word,गुलछर्रा
hi:W:000049395,Word,भोग_विलास
hi:W:000049396,Word,रंगरेली
hi:W:000049398,Word,मस्ती
hi:W:000049399,Word,संभोग
hi:W:0000493910,Word,सम्भोग
hi:W:0000493911,Word,रंगरली
hi:W:0000493912,Word,आनंद-क्रीड़ा
hi:W:0000493913,Word,रती
hi:W:0000493914,Word,आनन्द-क्रीड़ा
hi:W:000049400,Word,महा_विद्वान
hi:W:000049401,Word,धुरंधर_विद्वान
hi:W:000049402,Word,महा_पंडित
hi:W:000049403,Word,महा_ज्ञानी
hi:W:000049412,Word,देवाचार्य
hi:W:000049414,Word,वागीश
hi:W:000049415,Word,अनिमिषाचार्य
hi:W:000049416,Word,देवगुरु
hi:W:000049417,Word,त्रिदशाचार्य
hi:W:000049418,Word,अमराचार्य
hi:W:000049419,Word,आँगिरस
hi:W:0000494110,Word,आंगिरस
hi:W:0000494111,Word,गीर्पति
hi:W:0000494112,Word,सुराचार्य
hi:W:0000494113,Word,त्रिदशगुरु
hi:W:0000494114,Word,त्रिदशचार्य
hi:W:0000494121,Word,धिषणाधिप
hi:W:0000494122,Word,धीपति
hi:W:0000494124,Word,अंगिरस
hi:W:0000494125,Word,अङ्गिरस
hi:W:000049420,Word,प्रकांड
hi:W:000049421,Word,प्रकाण्ड
hi:W:000049422,Word,बहुत_बड़ा
hi:W:000049430,Word,पंजीकृत
hi:W:000049431,Word,पंजीबद्ध
hi:W:000049432,Word,दर्ज़
hi:W:000049433,Word,दर्ज
hi:W:000049434,Word,रिकॉर्ड_किया
hi:W:000049435,Word,रिकार्ड_किया
hi:W:000049436,Word,रेकार्ड_किया
hi:W:000049437,Word,रेकॉर्ड_किया
hi:W:000049440,Word,गुलाब
hi:W:000049441,Word,पाटल
hi:W:000049460,Word,मादक
hi:W:000049461,Word,नशीला
hi:W:000049462,Word,नशेदार
hi:W:000049463,Word,मादनीय
hi:W:000049464,Word,मादन
hi:W:000049470,Word,वसंतकालीन
hi:W:000049471,Word,बसंती
hi:W:000049472,Word,वसंती
hi:W:000049473,Word,वासंती
hi:W:000049474,Word,बासंती
hi:W:000049475,Word,वासंतिक
hi:W:000049476,Word,वासन्तिक
hi:W:000049477,Word,वासंतक
hi:W:000049478,Word,वासन्तक
hi:W:000049480,Word,ललौंहाँ
hi:W:000049481,Word,ललौहाँ
hi:W:000049482,Word,हल्का_लाल
hi:W:000049500,Word,नगण्य_व्यक्ति
hi:W:000049510,Word,गुलेल
hi:W:000049511,Word,गुलेला
hi:W:000049512,Word,गुर्देल
hi:W:000049513,Word,ग़ुलेल
hi:W:000049520,Word,गुल्लक
hi:W:000049522,Word,ग़ोलक
hi:W:000049530,Word,फ़रियाद_करना
hi:W:000049531,Word,गुहारना
hi:W:000049532,Word,गुहार_करना
hi:W:000049533,Word,दुहाई_देना
hi:W:000049540,Word,गूँगा
hi:W:000049541,Word,मूक
hi:W:000049542,Word,गूंगा
hi:W:000049543,Word,बेज़ुबान
hi:W:000049544,Word,बेजुबान
hi:W:000049547,Word,बेज़बान
hi:W:000049548,Word,बेजबान
hi:W:0000495410,Word,निर्वाक्य
hi:W:0000495411,Word,अवचन
hi:W:000049550,Word,बिनौला
hi:W:000049551,Word,काकड़ा
hi:W:000049552,Word,काँकड़ा
hi:W:000049553,Word,काकरा
hi:W:000049560,Word,गूलर
hi:W:000049561,Word,उदुंबर
hi:W:000049562,Word,ऊमर
hi:W:000049563,Word,पीतुदारु
hi:W:000049564,Word,जंतुफल
hi:W:000049565,Word,जन्तुफल
hi:W:000049566,Word,पाणिभुज
hi:W:000049567,Word,श्वेतवल्कल
hi:W:000049568,Word,पुष्पशून्य
hi:W:000049569,Word,शीतवल्क
hi:W:0000495612,Word,हेमदुग्ध
hi:W:0000495613,Word,उंबरी
hi:W:0000495614,Word,उड़ुंबर
hi:W:0000495615,Word,उड़ुंवर
hi:W:0000495617,Word,लघुफल
hi:W:000049575,Word,फलसंबद्ध
hi:W:000049576,Word,फलसम्बद्ध
hi:W:000049580,Word,सदस्यता
hi:W:000049581,Word,सभासदता
hi:W:000049582,Word,मेम्बरशिप
hi:W:000049583,Word,मेंबरशिप
hi:W:000049591,Word,गृहस्थाश्रमी
hi:W:000049592,Word,गृहस्थ_आश्रमी
hi:W:000049620,Word,गेरुआ
hi:W:000049621,Word,गैरिक
hi:W:000049622,Word,जोगिया
hi:W:000049630,Word,गेहुँअन
hi:W:000049631,Word,गोधूमक
hi:W:000049641,Word,सकोरा
hi:W:000049642,Word,सिकोरा
hi:W:000049643,Word,सराव
hi:W:000049646,Word,वर्द्धमानक
hi:W:000049647,Word,वर्धमानक
hi:W:000049650,Word,परिवर्तित
hi:W:000049651,Word,परिणत
hi:W:000049653,Word,तब्दील
hi:W:000049660,Word,गो_चर्म
hi:W:000049661,Word,गाय_चमड़ा
hi:W:000049662,Word,गोचर्म
hi:W:000049670,Word,गोत्र
hi:W:000049671,Word,गोत
hi:W:000049672,Word,प्रवर
hi:W:000049681,Word,अपानवायु
hi:W:000049682,Word,अपान_वायु
hi:W:000049683,Word,अधोवायु
hi:W:000049684,Word,गैस
hi:W:000049691,Word,भूमिलेप
hi:W:000049700,Word,फूलगोभी
hi:W:000049701,Word,गोभी
hi:W:000049702,Word,गोजिह्वा
hi:W:000049703,Word,शृंगवेरिका
hi:W:000049720,Word,गोमेध
hi:W:000049721,Word,गोमेध_यज्ञ
hi:W:000049730,Word,गोरी
hi:W:000049731,Word,गौरवर्ण_स्त्री
hi:W:000049732,Word,गौरांगी
hi:W:000049740,Word,हूर
hi:W:000049750,Word,पीपा
hi:W:000049751,Word,कनस्तर
hi:W:000049752,Word,टिन
hi:W:000049761,Word,रसोई_गैस
hi:W:000049762,Word,एलपीजी
hi:W:000049763,Word,द्रवित_पेट्रोलियम_गैस
hi:W:000049764,Word,चूल्हा_गैस
hi:W:000049770,Word,आँतकट्टू
hi:W:000049771,Word,आंतकट्टू
hi:W:000049783,Word,संघ
hi:W:000049784,Word,पार्टी
hi:W:000049791,Word,गैसोलीन
hi:W:000049800,Word,गोमेद
hi:W:000049801,Word,गोमेदक
hi:W:000049802,Word,गंगोल
hi:W:000049803,Word,स्वर्भानव
hi:W:000049805,Word,गोमेदमणि
hi:W:000049806,Word,राहुरत्न
hi:W:000049820,Word,उपला
hi:W:000049821,Word,गोइँठा
hi:W:000049822,Word,गोइंठा
hi:W:000049823,Word,कंडा
hi:W:000049824,Word,गोसा
hi:W:000049825,Word,गोहरा
hi:W:000049826,Word,ग्वैंठा
hi:W:000049827,Word,चिपड़ा
hi:W:000049830,Word,कुमकुमा
hi:W:000049850,Word,वत्सनाभ
hi:W:000049851,Word,बछनाभ
hi:W:000049852,Word,बचनाग
hi:W:000049853,Word,तेलिया
hi:W:000049854,Word,सींगिया
hi:W:000049860,Word,गरी
hi:W:000049864,Word,गिरी
hi:W:000049870,Word,बधिया
hi:W:000049871,Word,खसिया
hi:W:000049872,Word,मुष्कशून्य
hi:W:000049873,Word,आख़ता
hi:W:000049874,Word,वध्रि
hi:W:000049880,Word,बम
hi:W:000049882,Word,बम_गोला
hi:W:000049890,Word,बारूदगोला
hi:W:000049891,Word,बारूद-गोला
hi:W:000049892,Word,बारूद_गोला
hi:W:000049900,Word,वृत्त
hi:W:000049902,Word,चक्र
hi:W:000049911,Word,बटी
hi:W:000049912,Word,दवा_की_गोली
hi:W:000049913,Word,गुटिका
hi:W:000049921,Word,टिक्की
hi:W:000049922,Word,बट्टी
hi:W:000049940,Word,भाँग_की_गोली
hi:W:000049941,Word,विजयावटी
hi:W:000049950,Word,मीठी_गोली
hi:W:000049951,Word,मीठीगोली
hi:W:000049952,Word,मीट्ठी_गोली
hi:W:000049960,Word,गोलकी
hi:W:000049962,Word,गोलची
hi:W:000049963,Word,गोल_रक्षक
hi:W:000049964,Word,गोलरक्षक
hi:W:000049965,Word,गोलकीपर
hi:W:000049971,Word,चर्चा-परिचर्चा
hi:W:000049972,Word,परिचर्चा
hi:W:000049973,Word,गोष्ठी
hi:W:000049980,Word,सत्संग
hi:W:000049981,Word,सतसंग
hi:W:000049982,Word,सत्समागम
hi:W:000049991,Word,गौर
hi:W:000049992,Word,ग़ौर
hi:W:000049993,Word,मनोयोग
hi:W:000049994,Word,मनोन्नियोग
hi:W:000049995,Word,अभिनिवेश
hi:W:000049996,Word,प्रहाण
hi:W:000049997,Word,फोकस
hi:W:000050000,Word,ग्यारह
hi:W:000050001,Word,इगारह
hi:W:000050002,Word,इग्यारह
hi:W:000050003,Word,एकादश
hi:W:000050004,Word,११
hi:W:000050005,Word,11
hi:W:000050006,Word,XI
hi:W:000050010,Word,पुस्तकालय
hi:W:000050011,Word,लाइब्रेरी
hi:W:000050012,Word,ग्रंथालय
hi:W:000050013,Word,ग्रंथागार
hi:W:000050014,Word,पुस्तकागार
hi:W:000050020,Word,पुस्तक_की_दुकान
hi:W:000050021,Word,क़िताब_की_दुकान
hi:W:000050022,Word,किताब_की_दुकान
hi:W:000050023,Word,पुस्तक_दुकान
hi:W:000050024,Word,क़िताबघर
hi:W:000050025,Word,किताबघर
hi:W:000050041,Word,अवयव_संधि
hi:W:000050042,Word,अवयव_सन्धि
hi:W:000050047,Word,पोर
hi:W:000050050,Word,प्रणाम
hi:W:000050051,Word,पालागन
hi:W:000050060,Word,कौर
hi:W:000050061,Word,निवाला
hi:W:000050064,Word,गस्सा
hi:W:000050070,Word,पकड़
hi:W:000050071,Word,गिरफ्त
hi:W:000050072,Word,गिरफ़्त
hi:W:000050073,Word,शिकंजा
hi:W:000050080,Word,दशमलव
hi:W:000050081,Word,डेसीमल
hi:W:000050090,Word,दलिया
hi:W:000050091,Word,थूली
hi:W:000050100,Word,प्रापक
hi:W:000050101,Word,पानेवाला
hi:W:000050102,Word,आदाता
hi:W:000050103,Word,प्राप्त_कर्ता
hi:W:000050104,Word,प्राप्तकर्ता
hi:W:000050105,Word,आपक
hi:W:000050106,Word,प्राप्ता
hi:W:000050107,Word,प्रापयिता
hi:W:000050108,Word,प्रापी
hi:W:000050109,Word,ग्रहीता
hi:W:000050110,Word,उत्साहहीनता
hi:W:000050111,Word,अनुत्साह
hi:W:000050112,Word,उमंगहीनता
hi:W:000050113,Word,उल्लासहीनता
hi:W:000050114,Word,अनुत्सुकता
hi:W:000050120,Word,चरवाहा
hi:W:000050121,Word,चरवाह
hi:W:000050122,Word,चरैया
hi:W:000050123,Word,चरवैया
hi:W:000050124,Word,बेलकी
hi:W:000050130,Word,घंटा
hi:W:000050132,Word,घण्टा
hi:W:000050133,Word,घण्टी
hi:W:000050151,Word,घंट
hi:W:000050153,Word,घण्ट
hi:W:000050160,Word,घड़ियाल
hi:W:000050163,Word,यामघोषा
hi:W:000050171,Word,टेंटुआ
hi:W:000050172,Word,कंठ_मणि
hi:W:000050173,Word,कंठुआ
hi:W:000050174,Word,घँटी
hi:W:000050175,Word,घेंटुआ
hi:W:000050176,Word,नटुआ
hi:W:000050200,Word,लुटिया
hi:W:000050220,Word,घटम
hi:W:000050222,Word,घड़ा
hi:W:000050230,Word,चरितार्थ_होना
hi:W:000050232,Word,ठीक_उतरना
hi:W:000050252,Word,बेचैन_होना
hi:W:000050253,Word,व्याकुल_होना
hi:W:000050255,Word,बिकलाना
hi:W:000050256,Word,बेकलाना
hi:W:000050257,Word,उकताना
hi:W:000050260,Word,घटोत्कच
hi:W:000050261,Word,हैडिंब
hi:W:000050271,Word,घटी
hi:W:000050272,Word,घटिका
hi:W:000050291,Word,चौपत
hi:W:000050310,Word,चिंता_करना
hi:W:000050311,Word,फिक्र_करना
hi:W:000050312,Word,फिकर_करना
hi:W:000050313,Word,सोचना
hi:W:000050314,Word,चिंतित_होना
hi:W:000050315,Word,परेशान_होना
hi:W:000050320,Word,डरना
hi:W:000050322,Word,डर_जाना
hi:W:000050323,Word,अपडरना
hi:W:000050324,Word,डरपना
hi:W:000050325,Word,सँकाना
hi:W:000050326,Word,हुड़कना
hi:W:000050332,Word,इंद्रियनिग्रह
hi:W:000050333,Word,इंद्रियजय
hi:W:000050334,Word,इंद्रियदमन
hi:W:000050335,Word,इन्द्रियनिग्रह
hi:W:000050336,Word,इन्द्रियजय
hi:W:000050337,Word,इन्द्रियदमन
hi:W:000050340,Word,बिल
hi:W:000050350,Word,उछलन
