identifier,objectType,Lemma
hi:W:000084754,Word,अमरैया
hi:W:000084755,Word,अम्बराई
hi:W:000084756,Word,अंबराव
hi:W:000084757,Word,अम्बराव
hi:W:000084758,Word,आमवारी
hi:W:000084759,Word,आमवाड़ी
hi:W:0000847510,Word,आमवानी
hi:W:0000847511,Word,अमराव
hi:W:000084762,Word,अकड़ू
hi:W:000084763,Word,एंठू
hi:W:000084770,Word,जमालगोटा
hi:W:000084771,Word,वीजाख्य
hi:W:000084772,Word,मलहर
hi:W:000084773,Word,बीजरेचन
hi:W:000084774,Word,चक्रदंती
hi:W:000084775,Word,चक्रदन्ती
hi:W:000084776,Word,सर्पदंष्ट्र
hi:W:000084780,Word,अखरोट
hi:W:000084781,Word,अख़रोट
hi:W:000084782,Word,अखरोट_वृक्ष
hi:W:000084783,Word,अख़रोट_वृक्ष
hi:W:000084784,Word,मधुपीलू
hi:W:000084785,Word,मधुमज्जन
hi:W:000084786,Word,वृहच्छद
hi:W:000084788,Word,आकरोट
hi:W:000084789,Word,आखोट
hi:W:0000847810,Word,आक्षोट
hi:W:0000847812,Word,आस्फोटक
hi:W:000084800,Word,आस-पास
hi:W:000084801,Word,आसपास
hi:W:000084802,Word,आस_पास
hi:W:000084803,Word,अगल-बगल
hi:W:000084804,Word,अग़ल-बग़ल
hi:W:000084805,Word,आजू-बाजू
hi:W:000084809,Word,अड़ोस-पड़ोस
hi:W:0000848010,Word,पास-पड़ोस
hi:W:0000848011,Word,पास_पड़ोस
hi:W:0000848012,Word,आस-पड़ोस
hi:W:0000848013,Word,आस_पड़ोस
hi:W:000084810,Word,अगस्त
hi:W:000084820,Word,मार्गशीर्ष
hi:W:000084821,Word,अगहन
hi:W:000084823,Word,मगसिर
hi:W:000084825,Word,मार्गक
hi:W:000084826,Word,आगण
hi:W:000084831,Word,अगिया_घास
hi:W:000084840,Word,अग्निबाण
hi:W:000084850,Word,अछवानी
hi:W:000084860,Word,दोषारोपण
hi:W:000084861,Word,दोषारोप
hi:W:000084862,Word,अभिकथन
hi:W:000084863,Word,अभिशंसा
hi:W:000084864,Word,अभिशंसन
hi:W:000084870,Word,अवैतनिक
hi:W:000084871,Word,निर्वेतन
hi:W:000084880,Word,लाड़_करना
hi:W:000084881,Word,लाड_करना
hi:W:000084882,Word,लाड़ना
hi:W:000084883,Word,दुलार_करना
hi:W:000084884,Word,दुलारना
hi:W:000084886,Word,लाड़-प्यार_करना
hi:W:000084890,Word,सुखमय_अवस्था
hi:W:000084891,Word,सुखावस्था
hi:W:000084900,Word,शृंगार
hi:W:000084901,Word,श्रृंगार
hi:W:000084902,Word,साज_शृंगार
hi:W:000084903,Word,साज_श्रृंगार
hi:W:000084904,Word,रूप_सज्जा
hi:W:000084905,Word,साज_सँवार
hi:W:000084906,Word,साज-शृंगार
hi:W:000084907,Word,साज-श्रृंगार
hi:W:000084908,Word,सजना-धजना
hi:W:000084909,Word,बनना-सँवरना
hi:W:0000849010,Word,सजना-सवँरना
hi:W:0000849011,Word,बनाव-शृंगार
hi:W:0000849012,Word,सँवरना
hi:W:0000849013,Word,सजना
hi:W:0000849014,Word,बनना-ठनना
hi:W:0000849015,Word,शृंगार_करना
hi:W:0000849016,Word,सजना-सँवरना
hi:W:0000849017,Word,सजना_सँवरना
hi:W:0000849018,Word,आकल्प
hi:W:0000849019,Word,सज-धज
hi:W:0000849020,Word,बन-सँवर
hi:W:0000849021,Word,बन-ठन
hi:W:0000849022,Word,बनावशृंगार
hi:W:0000849023,Word,सजधज
hi:W:0000849024,Word,बनाव_शृंगार
hi:W:0000849032,Word,सिंगार
hi:W:0000849033,Word,मेकप
hi:W:000084910,Word,कंघी
hi:W:000084911,Word,केशमार्जनी
hi:W:000084920,Word,हवन_करना
hi:W:000084921,Word,होम_करना
hi:W:000084930,Word,बलि_देना
hi:W:000084941,Word,वितरण
hi:W:000084950,Word,जन्मदिन
hi:W:000084951,Word,जन्मदिवस
hi:W:000084952,Word,जनमदिन
hi:W:000084953,Word,जन्म_दिवस
hi:W:000084954,Word,जन्म-दिवस
hi:W:000084955,Word,वर्षगाँठ
hi:W:000084956,Word,सालगिरह
hi:W:000084957,Word,बर्थडे
hi:W:000084958,Word,वर्षगांठ
hi:W:000084960,Word,प्रसाधन_सामग्री
hi:W:000084980,Word,तलाशी
hi:W:000084990,Word,टलना
hi:W:000084992,Word,टरना
hi:W:000084993,Word,दूर_होना
hi:W:000084995,Word,अहुटना
hi:W:000085001,Word,शयन_करना
hi:W:000085002,Word,पौढ़ना
hi:W:000085010,Word,सुन्न_होना
hi:W:000085020,Word,खर्राटा_लेना
hi:W:000085021,Word,नाक_बजाना
hi:W:000085040,Word,आँख_मिचौली
hi:W:000085041,Word,आँख-मिचौली
hi:W:000085042,Word,आँखमिचौली
hi:W:000085043,Word,आँखमुचाई
hi:W:000085044,Word,आँखमुँदाई
hi:W:000085045,Word,लुकाछिपी
hi:W:000085046,Word,आँख_मिचौनी
hi:W:000085047,Word,आँख-मिचौनी
hi:W:000085048,Word,आँखमिचौनी
hi:W:000085049,Word,आँख-मुँदाई
hi:W:0000850410,Word,चोरमिहीचनी
hi:W:0000850411,Word,चोर-मिहीचनी
hi:W:0000850412,Word,चोर_मिहीचनी
hi:W:0000850413,Word,आइस_पाइस
hi:W:0000850414,Word,आइस-पाइस
hi:W:0000850415,Word,चोरमिहीचिनी
hi:W:0000850416,Word,चोर-मिहीचिनी
hi:W:0000850417,Word,मिचौनी
hi:W:0000850418,Word,मिचौली
hi:W:0000850419,Word,चोर_मिहीचिनी
hi:W:0000850420,Word,दृगमिचाव
hi:W:0000850423,Word,अरस-परस
hi:W:0000850424,Word,अरसन-परसन
hi:W:0000850425,Word,अरसपरस
hi:W:0000850426,Word,अरसनपरसन
hi:W:000085050,Word,प्रकाश-गृह
hi:W:000085051,Word,प्रकाश_गृह
hi:W:000085052,Word,प्रकाशगृह
hi:W:000085053,Word,प्रकाश-स्तंभ
hi:W:000085054,Word,प्रकाश-स्तम्भ
hi:W:000085055,Word,प्रकाश_स्तंभ
hi:W:000085056,Word,प्रकाश_स्तम्भ
hi:W:000085057,Word,प्रकाशस्तंभ
hi:W:000085058,Word,प्रकाशस्तम्भ
hi:W:000085059,Word,प्रकाश-घर
hi:W:0000850510,Word,प्रकाश_घर
hi:W:0000850511,Word,प्रकाशघर
hi:W:0000850512,Word,दीप-गृह
hi:W:0000850513,Word,रोशनी-घर
hi:W:0000850514,Word,दीप_गृह
hi:W:0000850515,Word,रोशनी_घर
hi:W:0000850516,Word,दीपगृह
hi:W:0000850517,Word,रोशनीघर
hi:W:000085060,Word,आकाशवाणी
hi:W:000085062,Word,दैवीवाणी
hi:W:000085063,Word,दिव्य_वाणी
hi:W:000085064,Word,अनाहद-वाणी
hi:W:000085065,Word,पुष्पशकटी
hi:W:000085066,Word,दिव्यवाक्य
hi:W:000085067,Word,आकाशभाषित
hi:W:000085068,Word,आकाशवचन
hi:W:000085069,Word,आकाश-वचन
hi:W:0000850610,Word,इलहाम
hi:W:000085070,Word,रेडियो
hi:W:000085080,Word,आगज़नी
hi:W:000085081,Word,आगजनी
hi:W:000085082,Word,अग्निकांड
hi:W:000085083,Word,अग्निकाण्ड
hi:W:000085084,Word,आतिशजनी
hi:W:000085085,Word,आतशजनी
hi:W:000085091,Word,आचवन
hi:W:000085092,Word,अचमन
hi:W:000085094,Word,अचौन
hi:W:000085100,Word,आठ
hi:W:000085101,Word,अष्ट
hi:W:000085102,Word,८
hi:W:000085103,Word,8
hi:W:000085104,Word,VIII
hi:W:000085110,Word,हटवाना
hi:W:000085111,Word,हटवा_देना
hi:W:000085120,Word,आढ़तिया
hi:W:000085121,Word,अढ़तिया
hi:W:000085122,Word,आढ़ती
hi:W:000085123,Word,आढ़तदार
hi:W:000085130,Word,आत्मबलिदान
hi:W:000085131,Word,आत्मबलि
hi:W:000085150,Word,प्रथम_पुरुष
hi:W:000085160,Word,मनु
hi:W:000085161,Word,आदि_पुरुष
hi:W:000085170,Word,डोलना
hi:W:000085180,Word,आधिकारिक
hi:W:000085182,Word,अधिकार_विषयक
hi:W:000085183,Word,अफ़सराना
hi:W:000085184,Word,अफसराना
hi:W:000085190,Word,स्लेटी
hi:W:000085210,Word,चाट
hi:W:000085220,Word,जीवनपर्यन्त
hi:W:000085221,Word,आजीवन
hi:W:000085222,Word,ताउम्र
hi:W:000085223,Word,उम्र_भर
hi:W:000085224,Word,ज़िंदगी_भर
hi:W:000085225,Word,जिंदगी_भर
hi:W:000085226,Word,जीवन_भर
hi:W:000085227,Word,मृत्युपर्यन्त
hi:W:000085228,Word,आमरण
hi:W:000085229,Word,अंतिम_दम_तक
hi:W:000085230,Word,आयत
hi:W:000085250,Word,शस्त्रागार
hi:W:000085251,Word,शस्त्रशाला
hi:W:000085252,Word,शस्त्रालय
hi:W:000085253,Word,आयुधागार
hi:W:000085254,Word,सिलहख़ाना
hi:W:000085255,Word,सिलहखाना
hi:W:000085260,Word,उत्तर_भारत
hi:W:000085261,Word,आर्यावर्त
hi:W:000085262,Word,उत्तरी_भारत
hi:W:000085271,Word,महावीर_स्वामी
hi:W:000085272,Word,भगवान_महावीर
hi:W:000085281,Word,आलेख
hi:W:000085288,Word,तहरीर
hi:W:000085290,Word,निवेदित
hi:W:000085291,Word,प्रार्थित
hi:W:000085292,Word,अर्थित
hi:W:000085300,Word,असुर_स्त्री
hi:W:000085301,Word,असुरी
hi:W:000085312,Word,असुरीय
hi:W:000085313,Word,राक्षसीय
hi:W:000085314,Word,पैशाचिक
hi:W:000085318,Word,आसुर
hi:W:000085320,Word,इंच
hi:W:000085321,Word,इञ्च
hi:W:000085330,Word,इंद्रासन
hi:W:000085331,Word,इन्द्रासन
hi:W:000085332,Word,शक्रासन
hi:W:000085340,Word,शची
hi:W:000085341,Word,शचि
hi:W:000085344,Word,पौलोमी
hi:W:000085347,Word,देवरानी
hi:W:000085348,Word,पुलोमजा
hi:W:000085349,Word,श्वेतौही
hi:W:0000853410,Word,ऐंद्राणी
hi:W:0000853411,Word,ऐंद्री
hi:W:0000853412,Word,ऐन्द्राणी
hi:W:0000853413,Word,ऐन्द्री
hi:W:0000853414,Word,मघोनी
hi:W:0000853415,Word,महेंद्री
hi:W:0000853416,Word,महेन्द्री
hi:W:0000853417,Word,माहेंद्री
hi:W:0000853418,Word,माहेन्द्री
hi:W:0000853419,Word,वासवी
hi:W:0000853420,Word,शक्राणी
hi:W:0000853423,Word,दिवरानी
hi:W:0000853424,Word,पूतक्रतायी
hi:W:0000853426,Word,मघवत
hi:W:000085350,Word,बाँई_पुतली
hi:W:000085360,Word,आहार-विहार
hi:W:000085361,Word,आहारविहार
hi:W:000085370,Word,इकतारा
hi:W:000085371,Word,एकतारा
hi:W:000085372,Word,एकतंत्री
hi:W:000085373,Word,लमगजा
hi:W:000085380,Word,इकाई_स्थान
hi:W:000085381,Word,इकाई
hi:W:000085382,Word,ईकाई
hi:W:000085410,Word,ठुमकना
hi:W:000085411,Word,ठुनकना
hi:W:000085412,Word,थिरकना
hi:W:000085430,Word,इमरती
hi:W:000085431,Word,इमिरती
hi:W:000085432,Word,अमिरती
hi:W:000085435,Word,कुंडलिनी
hi:W:000085436,Word,कुण्डलिनी
hi:W:000085440,Word,इमामदस्ता
hi:W:000085441,Word,हिमामदस्ता
hi:W:000085442,Word,खल-बट्टा
hi:W:000085450,Word,इलायची
hi:W:000085451,Word,इलाइची
hi:W:000085452,Word,एला
hi:W:000085453,Word,लाइची
hi:W:000085454,Word,लाची
hi:W:000085455,Word,द्विषा
hi:W:000085456,Word,त्रिदिवा
hi:W:000085457,Word,इलायची_दाना
hi:W:000085458,Word,इलायची-दाना
hi:W:000085459,Word,इलायचीदाना
hi:W:000085460,Word,इस्तरी
hi:W:000085461,Word,प्रेस
hi:W:000085462,Word,इस्तिरी
hi:W:000085463,Word,इस्त्री
hi:W:000085470,Word,ईंट
hi:W:000085471,Word,ईंटा
hi:W:000085472,Word,इष्टक
hi:W:000085473,Word,इष्टका
hi:W:000085480,Word,झटकवाना
hi:W:000085481,Word,झटकाना
hi:W:000085490,Word,ईरान
hi:W:000085491,Word,पर्शिया
hi:W:000085492,Word,परशिया
hi:W:000085493,Word,पर्शिआ
hi:W:000085494,Word,परशिआ
hi:W:000085495,Word,ईरान_देश
hi:W:000085496,Word,पर्शिया_देश
hi:W:000085497,Word,परशिया_देश
hi:W:000085498,Word,पर्शिआ_देश
hi:W:000085499,Word,परशिआ_देश
hi:W:000085500,Word,ईस्वी_सन्
hi:W:000085501,Word,ईस्वी_सन
hi:W:000085502,Word,ईसवी_सन्
hi:W:000085503,Word,ईसवी_सन
hi:W:000085507,Word,ईस्वी
hi:W:000085508,Word,ईस्वीसन
hi:W:000085509,Word,ईसवीसन
hi:W:0000855010,Word,ए_डी
hi:W:000085510,Word,उकड़ूँ
hi:W:000085511,Word,उकड़ू
hi:W:000085512,Word,उकडूँ
hi:W:000085513,Word,उकडू
hi:W:000085514,Word,उकुरू
hi:W:000085520,Word,उगाना
hi:W:000085521,Word,उपजाना
hi:W:000085523,Word,उआना
hi:W:000085526,Word,उतपानना
hi:W:000085527,Word,उतपादना
hi:W:000085528,Word,उतपातना
hi:W:000085530,Word,वसूली
hi:W:000085531,Word,उगाही
hi:W:000085532,Word,उगहनी
hi:W:000085533,Word,उघाई
hi:W:000085534,Word,अनुप्राप्ति
hi:W:000085535,Word,अनुप्रापण
hi:W:000085540,Word,उन्मूलन
hi:W:000085541,Word,उत्पाटन
hi:W:000085542,Word,अवरोपण
hi:W:0000855410,Word,उच्चाटन
hi:W:0000855411,Word,अवलुंचन
hi:W:0000855412,Word,अवलुञ्चन
hi:W:000085560,Word,सरकारी_गवाह
hi:W:000085561,Word,परिसिद्दक
hi:W:000085570,Word,विमानन
hi:W:000085571,Word,हवाई_यात्रा
hi:W:000085572,Word,एवीएशन
hi:W:000085573,Word,एविएशन
hi:W:000085580,Word,विमान_चालक
hi:W:000085581,Word,विमान-चालक
hi:W:000085582,Word,वायुयान-चालक
hi:W:000085583,Word,पाइलट
hi:W:000085584,Word,पायलेट
hi:W:000085585,Word,पायलट
hi:W:000085586,Word,वैमानिक
hi:W:000085590,Word,हवाई_पट्टी
hi:W:000085591,Word,उड्डयन_पट्टी
hi:W:000085592,Word,रनवे
hi:W:000085593,Word,विमान_पट्टी
hi:W:000085594,Word,हवाईपट्टी
hi:W:000085595,Word,उड्डयनपट्टी
hi:W:000085596,Word,विमानपट्टी
hi:W:000085600,Word,छलँगवाना
hi:W:000085601,Word,छलाँग_लगवाना
hi:W:000085610,Word,उन्नीस
hi:W:000085611,Word,उनीस
hi:W:000085612,Word,१९
hi:W:000085613,Word,19
hi:W:000085614,Word,XIX
hi:W:000085615,Word,कनोतर
hi:W:000085620,Word,उनचास
hi:W:000085621,Word,उनञ्चास
hi:W:000085624,Word,४९
hi:W:000085625,Word,49
hi:W:000085626,Word,IL
hi:W:000085630,Word,उनतीस
hi:W:000085631,Word,२९
hi:W:000085632,Word,29
hi:W:000085633,Word,XXIX
hi:W:000085640,Word,उनसठ
hi:W:000085641,Word,५९
hi:W:000085642,Word,59
hi:W:000085650,Word,उनहत्तर
hi:W:000085651,Word,६९
hi:W:000085652,Word,69
hi:W:000085670,Word,उनींदा
hi:W:000085671,Word,निंदासा
hi:W:000085672,Word,तंद्रालु
hi:W:000085673,Word,तंद्रित
hi:W:000085680,Word,प्रायद्वीप
hi:W:000085690,Word,अगियासन
hi:W:000085700,Word,उपपाद्य
hi:W:000085710,Word,उपभोक्ता
hi:W:000085711,Word,भोक्ता
hi:W:000085712,Word,उपयोक्ता
hi:W:000085713,Word,उपयोगकर्ता
hi:W:000085714,Word,उपयोगकर्त्ता
hi:W:000085715,Word,यूजर
hi:W:000085716,Word,कंस्यूमर
hi:W:000085717,Word,कन्स्यूमर
hi:W:000085718,Word,कन्सूमर
hi:W:000085719,Word,कंसूमर
hi:W:000085720,Word,प्रायोगिक
hi:W:000085721,Word,प्रयोगात्मक
hi:W:000085730,Word,उपमंत्री
hi:W:000085740,Word,उपराज्यपाल
hi:W:000085741,Word,उप-राज्यपाल
hi:W:000085742,Word,उप_राज्यपाल
hi:W:000085750,Word,उप-अनुभाग
hi:W:000085751,Word,उपअनुभाग
hi:W:000085760,Word,आसीन
hi:W:000085761,Word,विराजमान
hi:W:000085762,Word,उपविष्ट
hi:W:000085763,Word,अध्यासीन
hi:W:000085765,Word,बैठा
hi:W:000085766,Word,बैठा_हुआ
hi:W:000085771,Word,यज्ञोपवीत
hi:W:000085772,Word,उपवीत
hi:W:000085773,Word,ब्रह्मसूत्र
hi:W:000085774,Word,यज्ञसूत्र
hi:W:000085780,Word,उपसर्ग
hi:W:000085791,Word,धनोपार्जन
hi:W:000085792,Word,उपार्जन
hi:W:000085794,Word,अर्थोंपार्जन
hi:W:000085795,Word,अर्थसमाहार
hi:W:000085800,Word,उबकाई
hi:W:000085801,Word,मिचलाहट
hi:W:000085802,Word,उकलाहट
hi:W:000085803,Word,उबकी
hi:W:000085804,Word,ओकाई
hi:W:000085805,Word,मिचली
hi:W:000085806,Word,मतली
hi:W:000085807,Word,मितली
hi:W:000085809,Word,कै
hi:W:000085810,Word,उबटन
hi:W:000085811,Word,अंगराग
hi:W:000085813,Word,अबटन
hi:W:000085814,Word,अपटन
hi:W:000085816,Word,वर्णक
hi:W:000085820,Word,दोनों
hi:W:000085821,Word,उभय
hi:W:000085830,Word,उभयतः
hi:W:000085840,Word,उमड़
hi:W:000085851,Word,तत्वजिज्ञासु
hi:W:000085860,Word,उलझाना
hi:W:000085861,Word,फँसाना
hi:W:000085862,Word,फाँसना
hi:W:000085863,Word,बझाना
hi:W:000085865,Word,फंसाना
hi:W:000085866,Word,फांसना
hi:W:000085870,Word,उलटी
hi:W:000085871,Word,उल्टी
hi:W:000085873,Word,वमन
hi:W:000085875,Word,उकलाई
hi:W:000085877,Word,अलंबुष
hi:W:000085878,Word,अलम्बुष
hi:W:000085879,Word,उछार
hi:W:000085880,Word,पर्यावरण
hi:W:000085890,Word,ब्रह्मरंध्र
hi:W:000085891,Word,ब्रह्मरन्ध्र
hi:W:000085892,Word,ब्रह्मांड_द्वार
hi:W:000085893,Word,दशमद्वार
hi:W:000085894,Word,दशम_द्वार
hi:W:000085900,Word,ऋणमुक्त
hi:W:000085901,Word,उऋण
hi:W:000085910,Word,क़ुर्क़ी
hi:W:000085911,Word,कुरकी
hi:W:000085912,Word,कुर्की
hi:W:000085913,Word,कुड़की
hi:W:000085914,Word,जब्ती
hi:W:000085920,Word,ऋद्धि-सिद्धि
hi:W:000085921,Word,ऋद्धिसिद्धि
hi:W:000085922,Word,सुख-सम्पत्ति
hi:W:000085931,Word,रे
hi:W:000085933,Word,ऋषभ_स्वर
hi:W:000085934,Word,रिषभ_स्वर
hi:W:000085950,Word,एकछत्र
hi:W:000085951,Word,एकतंत्र
hi:W:000085970,Word,एकाग्रचित्त
hi:W:000085971,Word,एकाग्र-चित्त
hi:W:000085972,Word,एकाग्र
hi:W:000085973,Word,एकचित्त
hi:W:000085975,Word,स्थिर-चित्त
hi:W:000085979,Word,एकतान
hi:W:0000859710,Word,अनन्यचित्त
hi:W:0000859711,Word,अनन्यमनस्क
hi:W:0000859712,Word,चंचलतारहित
hi:W:000085980,Word,एकदेशीय
hi:W:000085981,Word,एकदेशी
hi:W:000085990,Word,एकमत
hi:W:000085991,Word,एकराय
hi:W:000086000,Word,औपनिवेशिक
hi:W:000086011,Word,उपन्यास-संबंधी
hi:W:000086021,Word,प्रसाधनी
hi:W:000086022,Word,शाना
hi:W:000086031,Word,कंठी_माला
hi:W:000086033,Word,कण्ठी_माला
hi:W:000086040,Word,कंठ्य
hi:W:000086041,Word,कण्ठ्य
hi:W:000086051,Word,कंठ्य_वर्ण
hi:W:000086052,Word,कंठ्याक्षर
hi:W:000086054,Word,कण्ठ्य_वर्ण
hi:W:000086055,Word,कण्ठ्याक्षर
hi:W:000086060,Word,कंदील
hi:W:000086061,Word,क़ंदील
hi:W:000086062,Word,कन्दील
hi:W:000086063,Word,क़न्दील
hi:W:000086064,Word,कंडील
hi:W:000086065,Word,कन्डील
hi:W:000086071,Word,कंपायमान
hi:W:000086072,Word,कंपमान
hi:W:000086073,Word,कंपमान्
hi:W:000086075,Word,कम्पायमान
hi:W:000086076,Word,कम्पमान
hi:W:000086077,Word,कम्पमान्
hi:W:000086078,Word,तरलित
hi:W:000086079,Word,आधूत़
hi:W:000086080,Word,कचालू
hi:W:000086100,Word,कचौड़ी
hi:W:000086101,Word,कचौरी
hi:W:000086110,Word,ज़बानदराज
hi:W:000086120,Word,कच्चीबही
hi:W:000086121,Word,कच्ची_बही
hi:W:000086130,Word,कच्ची-रसोई
hi:W:000086131,Word,कच्ची_रसोई
hi:W:000086132,Word,कच्चीरसोई
hi:W:000086140,Word,कच्ची_सड़क
hi:W:000086150,Word,कच्ची_सिलाई
hi:W:000086151,Word,कच्ची_बखिया
hi:W:000086153,Word,कच्चा_टाँका
hi:W:000086160,Word,घास_कटाई
hi:W:000086170,Word,कतराई
hi:W:000086180,Word,कुदवाना
hi:W:000086190,Word,करामाती
hi:W:000086200,Word,कर्तृवाच्य
hi:W:000086210,Word,कर्मकारक
hi:W:000086220,Word,कर्मवाच्य
hi:W:000086230,Word,क़लमी
hi:W:000086231,Word,कलमी
hi:W:000086240,Word,काँटी
hi:W:000086250,Word,काँव-काँव
hi:W:000086251,Word,काँव_काँव
hi:W:000086252,Word,काँवकाँव
hi:W:000086253,Word,काँय_काँय
hi:W:000086260,Word,काँवर
hi:W:000086261,Word,बहँगी
hi:W:000086262,Word,बँहगी
hi:W:000086264,Word,विहंगमिका
hi:W:000086265,Word,भारयष्टि
hi:W:000086266,Word,स्कंधचाप
hi:W:000086267,Word,स्कन्धचाप
hi:W:000086270,Word,काकातुआ
hi:W:000086271,Word,काकातूआ
hi:W:000086272,Word,काकाकौआ
hi:W:000086273,Word,काकतुआ
hi:W:000086280,Word,कातना
hi:W:000086300,Word,कढ़ाईदार
hi:W:000086320,Word,कारतूस
hi:W:000086330,Word,कार्रवाई
hi:W:000086331,Word,काररवाई
hi:W:000086332,Word,कार्यवाही
hi:W:000086333,Word,कार्यवाई
hi:W:000086340,Word,कार्यक्षेत्र
hi:W:000086350,Word,कार्यप्रणाली
hi:W:000086351,Word,कार्य-प्रणाली
hi:W:000086352,Word,कार्यपद्धति
hi:W:000086353,Word,कार्य-पद्धति
hi:W:000086361,Word,सेंदूरिया
hi:W:000086362,Word,सिंदूरिया_आम
hi:W:000086363,Word,सेंदूरिया_आम
hi:W:000086365,Word,सेन्दूरिया
hi:W:000086366,Word,सिन्दूरिया_आम
hi:W:000086367,Word,सेन्दूरिया_आम
hi:W:000086370,Word,कालकोठरी
hi:W:000086371,Word,काल-कोठरी
hi:W:000086380,Word,कालचक्र
hi:W:000086390,Word,कालरात्रि
hi:W:000086391,Word,काल-रात्रि
hi:W:000086392,Word,कालनिशा
hi:W:000086400,Word,कालवाचक
hi:W:000086401,Word,कालवाची
hi:W:000086410,Word,कालाचोर
hi:W:000086411,Word,काला_चोर
hi:W:000086430,Word,कितना
hi:W:000086440,Word,किन्नर
hi:W:000086441,Word,अश्वमुख
hi:W:000086442,Word,किंपुरुष
hi:W:000086443,Word,कुबेरसखा
hi:W:000086444,Word,मर्त्यमुख
hi:W:000086445,Word,तुरंगवदन
hi:W:000086450,Word,किन्नर_जाति
hi:W:000086460,Word,जैव
hi:W:000086461,Word,जैविक
hi:W:000086462,Word,प्राणिज
hi:W:000086470,Word,मिट्टी_का_तेल
hi:W:000086471,Word,मिट्टीतेल
hi:W:000086472,Word,केरोसिन
hi:W:000086473,Word,केरोसीन
hi:W:000086474,Word,किरासिन
hi:W:000086475,Word,कैरोसीन
hi:W:000086476,Word,किरासन
hi:W:000086477,Word,घासलेट
hi:W:000086478,Word,माटीतेल
hi:W:000086479,Word,केरसीन
hi:W:000086480,Word,किलनी
hi:W:000086481,Word,चमजूई
hi:W:000086482,Word,चमजुई
hi:W:000086484,Word,चीचड़ी
hi:W:000086485,Word,अँठई
hi:W:000086487,Word,चिपटी
hi:W:000086490,Word,किशमिश
hi:W:000086491,Word,किसमिस
hi:W:000086493,Word,निर्वीजा
hi:W:000086496,Word,शिखरिणी
hi:W:000086497,Word,प्रियाला
hi:W:000086498,Word,रसाधिका
hi:W:000086499,Word,अवीजा
hi:W:000086510,Word,कुटाई
hi:W:000086511,Word,कुटौनी
hi:W:000086520,Word,कुचेष्टा
hi:W:000086521,Word,कुप्रयत्न
hi:W:000086522,Word,बुरी_चेष्टा
hi:W:000086530,Word,मार
hi:W:000086532,Word,पिटाई
hi:W:000086535,Word,धुनाई
hi:W:000086537,Word,कुटंत
hi:W:000086538,Word,पिटंत
hi:W:0000865310,Word,प्रहारी
hi:W:0000865313,Word,अभ्याघात
hi:W:000086550,Word,कुतर्क
hi:W:000086560,Word,दुर्दिन
hi:W:000086562,Word,बुरा_समय
hi:W:000086564,Word,कुदिन
hi:W:000086565,Word,खराब_दिन
hi:W:000086566,Word,बुरा_दिन
hi:W:000086567,Word,अदिन
hi:W:000086568,Word,नाराच
hi:W:000086570,Word,कुलकलंक
hi:W:000086580,Word,सिंगी
hi:W:000086590,Word,कुलपति
hi:W:000086591,Word,कुलाधिपति
hi:W:000086592,Word,चांसलर
hi:W:000086600,Word,कुलाचार
hi:W:000086601,Word,कुल_रीति
hi:W:000086602,Word,कुल_परम्परा
hi:W:000086603,Word,वंश_परंपरा
hi:W:000086604,Word,वंश-परंपरा
hi:W:000086610,Word,कुविचार
hi:W:000086620,Word,कुहुक
hi:W:000086622,Word,पिहक
hi:W:000086630,Word,कूजन
hi:W:000086631,Word,गुंजन
hi:W:000086632,Word,गुञ्जन
hi:W:000086633,Word,कूज
hi:W:000086640,Word,कूटना
hi:W:000086641,Word,कुटाई_करना
hi:W:000086650,Word,टाँकी
hi:W:000086651,Word,टांकी
hi:W:000086660,Word,कृदंत
hi:W:000086661,Word,कृदन्त
hi:W:000086670,Word,कृपापात्र
hi:W:000086671,Word,दयापात्र
hi:W:000086672,Word,अनुग्रहपात्र
hi:W:000086673,Word,दयावना
hi:W:000086674,Word,आवर्दा
hi:W:000086680,Word,केंचुल
hi:W:000086681,Word,केंचुली
hi:W:000086682,Word,केंचुक
hi:W:000086690,Word,कोढ़ी
hi:W:000086691,Word,कुष्ठ_रोगी
hi:W:000086692,Word,कुष्ठरोगी
hi:W:000086693,Word,कुष्ठ-रोगी
hi:W:000086694,Word,कुष्ट_रोगी
hi:W:000086695,Word,कुष्टरोगी
hi:W:000086696,Word,कुष्ट-रोगी
hi:W:000086697,Word,त्वग्दोषी
hi:W:000086700,Word,गंदा_करना
hi:W:000086701,Word,गन्दा_करना
hi:W:000086702,Word,मलिन_करना
hi:W:000086703,Word,गंदोलना
hi:W:000086704,Word,गंदलाना
hi:W:000086705,Word,मलिनाना
hi:W:000086706,Word,मचाना
hi:W:000086710,Word,कोर_कसर
hi:W:000086711,Word,कोर-कसर
hi:W:000086720,Word,कोल्हू
hi:W:000086730,Word,वाममार्गी
hi:W:000086732,Word,वामाचारी
hi:W:000086740,Word,क्यारी
hi:W:000086750,Word,थकान
hi:W:000086751,Word,थकावट
hi:W:000086752,Word,क्लांति
hi:W:000086753,Word,परिश्रांति
hi:W:000086754,Word,श्रांति
hi:W:000086755,Word,क्लान्ति
hi:W:000086756,Word,परिश्रान्ति
hi:W:000086757,Word,श्रान्ति
hi:W:000086759,Word,मांदगी
hi:W:000086760,Word,खंजरी
hi:W:000086761,Word,खंजड़ी
hi:W:000086762,Word,खँजरी
hi:W:000086763,Word,खँजड़ी
