identifier,objectType,Lemma
hi:W:000167731,Word,नृसिंहचतुर्दशी
hi:W:000167750,Word,एनिमा
hi:W:000167751,Word,वस्तिकर्म
hi:W:000167752,Word,वस्ति-कर्म
hi:W:000167754,Word,वस्तिक्रिया
hi:W:000167755,Word,वस्ति-क्रिया
hi:W:000167760,Word,राखदानी
hi:W:000167761,Word,ऐशट्रे
hi:W:000167762,Word,एशट्रे
hi:W:000167770,Word,धुरियामल्लार
hi:W:000167771,Word,धुरियामल्लार_राग
hi:W:000167780,Word,धामश्री
hi:W:000167790,Word,धन्नासिका
hi:W:000167810,Word,तिदारी
hi:W:000167811,Word,खोखार
hi:W:000167812,Word,घिराह
hi:W:000167813,Word,पुनन
hi:W:000167814,Word,सानखार
hi:W:000167820,Word,तिधारा
hi:W:000167821,Word,नरसेज
hi:W:000167822,Word,पेषण
hi:W:000167830,Word,तिनधरा
hi:W:000167840,Word,तित्तिरीक
hi:W:000167852,Word,अहेतु
hi:W:000167853,Word,अनिमित्तक
hi:W:000167854,Word,अहेतुक
hi:W:000167860,Word,अजितेंद्रिय
hi:W:000167861,Word,अजितेन्द्रिय
hi:W:000167871,Word,नियमरहित
hi:W:000167872,Word,नियम-रहित
hi:W:000167875,Word,अनियमबद्ध
hi:W:000167876,Word,अव्रत
hi:W:000167880,Word,अनियुक्त
hi:W:000167900,Word,अनियोगी
hi:W:000167910,Word,आवारा_पशु
hi:W:000167911,Word,अनिरवा
hi:W:000167920,Word,अवर्णित
hi:W:000167922,Word,अचित्रित
hi:W:000167930,Word,अनिर्जित
hi:W:000167940,Word,अनिश्चय
hi:W:000167941,Word,अनिर्णय
hi:W:000167942,Word,अप्रतिपत्ति
hi:W:000167950,Word,अनिर्दशा
hi:W:000167960,Word,अनिर्धार्य
hi:W:000167970,Word,अनिर्वाह्य
hi:W:000167990,Word,त्रिनेत्ररस
hi:W:000168000,Word,तिलमापट्टी
hi:W:000168010,Word,कालप्रमेह
hi:W:000168011,Word,कालप्रमेह_रोग
hi:W:000168020,Word,कामिका_एकादशी
hi:W:000168021,Word,कामिका-एकादशी
hi:W:000168022,Word,श्रावण-कृष्ण_एकादशी
hi:W:000168023,Word,कामिका
hi:W:000168030,Word,तामड़ा
hi:W:000168032,Word,पिंग
hi:W:000168034,Word,पिङ्ग
hi:W:000168040,Word,तमहड़ी
hi:W:000168041,Word,तमहँड़ी
hi:W:000168060,Word,दमाह
hi:W:000168070,Word,दमसाज
hi:W:000168071,Word,दमसाज़
hi:W:000168080,Word,दानाकेश
hi:W:000168090,Word,दाक्षिणशाल
hi:W:000168100,Word,दतपुप्पुट
hi:W:000168101,Word,दंतपुप्पुट
hi:W:000168110,Word,दतलेखन
hi:W:000168111,Word,दंतलेखन
hi:W:000168112,Word,दन्तलेखन
hi:W:000168120,Word,दतोलूखलिक
hi:W:000168121,Word,दंतोलूखलिक
hi:W:000168122,Word,दन्तोलूखलिक
hi:W:000168130,Word,दंडताम्री
hi:W:000168131,Word,दण्डताम्री
hi:W:000168140,Word,थिरथिरा
hi:W:000168151,Word,त्रायमाण
hi:W:000168152,Word,त्रायमाण_लता
hi:W:000168154,Word,त्राणा
hi:W:000168155,Word,त्रायमाणलता
hi:W:000168156,Word,त्रायंती
hi:W:000168157,Word,त्रायन्ती
hi:W:000168158,Word,त्रायमाणा
hi:W:000168159,Word,त्रायमाणिका
hi:W:000168160,Word,डेढ़खम्मन
hi:W:000168170,Word,डेंढ़खम्मा
hi:W:000168180,Word,डुड़का
hi:W:000168190,Word,डुगडुगाना
hi:W:000168202,Word,जलाटन
hi:W:000168210,Word,कंकई
hi:W:000168211,Word,कंकई_नदी
hi:W:000168220,Word,कंकड़ीला
hi:W:000168221,Word,कँकड़ीला
hi:W:000168222,Word,कंकरीला
hi:W:000168230,Word,कंकणास्त्र
hi:W:000168242,Word,कौआ_मछली
hi:W:000168244,Word,कंकत्रोट
hi:W:000168245,Word,बकचिंचिका
hi:W:000168246,Word,जलव्यथ
hi:W:000168247,Word,जलव्यध
hi:W:000168260,Word,कंकड़ीलापन
hi:W:000168261,Word,कँकड़ीलापन
hi:W:000168270,Word,कंकपर्वा
hi:W:000168280,Word,कंकपृष्ठी
hi:W:000168290,Word,कंकमुख
hi:W:000168300,Word,कंकालशर
hi:W:000168320,Word,कंकालास्त्र
hi:W:000168330,Word,अनिवारित
hi:W:000168331,Word,अयमित
hi:W:000168332,Word,अवारित
hi:W:000168340,Word,कंगण
hi:W:000168350,Word,अनिवृत्ति-वादर
hi:W:000168351,Word,अनिवृत्तिवादर
hi:W:000168390,Word,अनिवार्यता
hi:W:000168400,Word,कँघेरा
hi:W:000168410,Word,कँचेरा
hi:W:000168420,Word,कंजड़_जाति
hi:W:000168421,Word,कंजर
hi:W:000168422,Word,कंजड़
hi:W:000168441,Word,कंजड़ी
hi:W:000168442,Word,कंजरिन
hi:W:000168443,Word,कंजड़िन
hi:W:000168487,Word,पणि
hi:W:000168489,Word,खबीस
hi:W:000168494,Word,दातार
hi:W:000168496,Word,दाक
hi:W:000168500,Word,अनिष्टसूचक
hi:W:000168511,Word,अधूरापन
hi:W:000168512,Word,असमाप्ति
hi:W:000168530,Word,कंठला
hi:W:000168541,Word,ख़ुदाई
hi:W:000168550,Word,कासनी
hi:W:000168570,Word,कंटर
hi:W:000168580,Word,कंटा
hi:W:000168590,Word,कंटाल
hi:W:000168610,Word,कंठ-मणि
hi:W:000168611,Word,कंठमणि
hi:W:000168612,Word,कण्ठ-मणि
hi:W:000168613,Word,कण्ठमणि
hi:W:000168620,Word,कंठतालव्य
hi:W:000168621,Word,कंठ-तालव्य
hi:W:000168630,Word,कंठशालूक
hi:W:000168640,Word,कंठश्री
hi:W:000168641,Word,कण्ठश्री
hi:W:000168650,Word,कंठौष्ठ्य
hi:W:000168651,Word,कण्ठौष्ठ्य
hi:W:000168671,Word,कंडी
hi:W:000168680,Word,कंडुआ
hi:W:000168681,Word,कंदुआ
hi:W:000168682,Word,कंडुवा
hi:W:000168700,Word,कंडोल
hi:W:000168710,Word,नंदनवन
hi:W:000168711,Word,नंदन_वन
hi:W:000168712,Word,नन्दन_वन
hi:W:000168713,Word,नंदन-वाटिका
hi:W:000168714,Word,नंदनकानन
hi:W:000168715,Word,नन्दनकानन
hi:W:000168716,Word,नंदन-कानन
hi:W:000168717,Word,नन्दन-कानन
hi:W:000168718,Word,नन्दन-वाटिका
hi:W:0001687111,Word,कंदसार
hi:W:0001687112,Word,कन्दसार
hi:W:0001687113,Word,नन्दनवन
hi:W:0001687114,Word,विवुधवन
hi:W:0001687116,Word,नंदिका
hi:W:0001687117,Word,नन्दिका
hi:W:000168720,Word,कंडुकतीर्थ
hi:W:000168730,Word,कंधेला
hi:W:000168740,Word,ककही
hi:W:000168741,Word,तंडुला
hi:W:000168742,Word,वृद्धबला
hi:W:000168749,Word,अतिबला
hi:W:0001687410,Word,वृश्यगंधिका
hi:W:0001687411,Word,वृश्यगन्धिका
hi:W:0001687413,Word,शीतबला
hi:W:0001687414,Word,महासमंगा
hi:W:0001687415,Word,शीतपुष्पा
hi:W:0001687416,Word,शीतपुष्पी
hi:W:000168750,Word,कचुल्ला
hi:W:000168751,Word,कचुल्ल
hi:W:000168760,Word,नलपट्टिका
hi:W:000168770,Word,नलिकायंत्र
hi:W:000168771,Word,नलिका-यंत्र
hi:W:000168772,Word,नलिकायन्त्र
hi:W:000168773,Word,नलिका-यन्त्र
hi:W:000168780,Word,नवकार्षिगूगल
hi:W:000168790,Word,नहरम
hi:W:000168810,Word,फुलेली
hi:W:000168820,Word,फेनी
hi:W:000168821,Word,फेनिका
hi:W:000168822,Word,पुटिनी
hi:W:000168825,Word,फेनक
hi:W:000168826,Word,वातासफेनी
hi:W:000168830,Word,बल्लारी
hi:W:000168840,Word,बहदुरा
hi:W:000168850,Word,बहनौरा
hi:W:000168851,Word,बहिनौरा
hi:W:000168860,Word,बहारनशाख
hi:W:000168880,Word,बहारगुर्जरी
hi:W:000168891,Word,हाड़ी_राग
hi:W:000168902,Word,गंतव्य_स्थल
hi:W:000168903,Word,गंतव्य_स्थान
hi:W:000168904,Word,लक्ष्य_स्थल
hi:W:000168905,Word,लक्ष्य_स्थान
hi:W:000168920,Word,छिलौरी
hi:W:000168930,Word,दार्जिलिंग
hi:W:000168931,Word,दार्जलिंग
hi:W:000168932,Word,दारजिलिंग
hi:W:000168933,Word,दारजलिंग
hi:W:000168934,Word,दार्जिलिंग_शहर
hi:W:000168935,Word,दार्जलिंग_शहर
hi:W:000168936,Word,दारजिलिंग_शहर
hi:W:000168937,Word,दारजलिंग_शहर
hi:W:000168940,Word,स्विट्ज़रलैंड
hi:W:000168941,Word,स्विज़रलैंड
hi:W:000168942,Word,स्विट्ज़रलैण्ड
hi:W:000168943,Word,स्विज़रलैण्ड
hi:W:000168944,Word,स्विट्जरलैंड
hi:W:000168945,Word,स्विजरलैंड
hi:W:000168946,Word,स्विट्जरलैण्ड
hi:W:000168947,Word,स्विजरलैण्ड
hi:W:000168950,Word,शिरोग्रह
hi:W:000168960,Word,क्षिप्र
hi:W:000168961,Word,क्षिप्रझील
hi:W:000168962,Word,शिप्र
hi:W:000168963,Word,शिप्रझील
hi:W:000168970,Word,क्षिप्रा
hi:W:000168971,Word,क्षिप्रा_नदी
hi:W:000168972,Word,शिप्रा
hi:W:000168973,Word,शिप्रा_नदी
hi:W:000168975,Word,सिपरा
hi:W:000168976,Word,सिप्रा_नदी
hi:W:000168977,Word,सिपरा_नदी
hi:W:000168980,Word,शिलारस
hi:W:000168981,Word,सिल्हक
hi:W:000168982,Word,शल्लकीद्रव
hi:W:000168983,Word,शल्लकीरस
hi:W:000168990,Word,श्यामपूरबी
hi:W:000169001,Word,श्याम_राग
hi:W:000169010,Word,श्यामवर्त्म
hi:W:000169011,Word,श्याववर्त्म
hi:W:000169020,Word,श्रवणद्वादशी
hi:W:000169030,Word,श्रावणी
hi:W:000169040,Word,शयनबोधिनी_एकादशी
hi:W:000169041,Word,शयनबोधिनी-एकादशी
hi:W:000169042,Word,उत्पन्न_एकादशी
hi:W:000169043,Word,उत्पन्न-एकादशी
hi:W:000169044,Word,शयनबोधिनी
hi:W:000169045,Word,मार्गशीर्ष-कृष्ण_एकादशी
hi:W:000169050,Word,शयनैकादशी
hi:W:000169051,Word,देव-शयन_एकादशी
hi:W:000169052,Word,देव-शयनी_एकादशी
hi:W:000169053,Word,पद्मा_एकादशी
hi:W:000169054,Word,पद्मा-एकादशी
hi:W:000169055,Word,शयन-एकादशी
hi:W:000169056,Word,शयन_एकादशी
hi:W:000169057,Word,आषाढ़-शुक्ल_एकादशी
hi:W:000169060,Word,मगरबाँस
hi:W:000169070,Word,सूहा-कान्हड़ा
hi:W:000169071,Word,सूहाकान्हड़ा
hi:W:000169080,Word,सूहा-टोड़ी
hi:W:000169081,Word,सूहाटोड़ी
hi:W:000169090,Word,सूहा-बिलावल
hi:W:000169091,Word,सूहाबिलावल
hi:W:000169100,Word,सूहा-श्याम
hi:W:000169101,Word,सूहाश्याम
hi:W:000169110,Word,करील
hi:W:000169111,Word,करीर
hi:W:000169112,Word,निष्पत्रिका
hi:W:000169113,Word,मरुभूरुह
hi:W:000169116,Word,चौंकड़ा
hi:W:000169140,Word,सोमाष्टमी
hi:W:000169160,Word,सोमवती
hi:W:000169161,Word,सोमवती_अमावस्या
hi:W:000169163,Word,सोमैती
hi:W:000169164,Word,सोमावती
hi:W:000169165,Word,सोमावती_अमावस्या
hi:W:000169170,Word,सोरठमल्लार
hi:W:000169171,Word,सोरठ-मल्लार
hi:W:000169180,Word,सोरठी
hi:W:000169200,Word,अनीच
hi:W:000169210,Word,अनीतिज्ञ
hi:W:000169220,Word,अनीश्वर
hi:W:000169221,Word,प्रभुहीन
hi:W:000169222,Word,ईश्वरहीन
hi:W:000169230,Word,मगरो
hi:W:000169240,Word,सगजुबान
hi:W:000169250,Word,परिवर्तिका
hi:W:000169251,Word,परिवर्तिका_रोग
hi:W:000169263,Word,ग्रंथन
hi:W:000169264,Word,ग्रन्थन
hi:W:000169270,Word,परिवादिनी
hi:W:000169280,Word,परिलेही
hi:W:000169292,Word,सिकरी
hi:W:000169300,Word,मृत्पांडु
hi:W:000169310,Word,मृत्युंजयरस
hi:W:000169311,Word,मृतसंजीवनरस
hi:W:000169312,Word,मृतसञ्जीवनरस
hi:W:000169315,Word,मृतसंजीवनी-सुरा
hi:W:000169316,Word,मृतसञ्जीवनी-सुरा
hi:W:000169320,Word,मृतवत्सा
hi:W:000169330,Word,मृतजात
hi:W:000169340,Word,हिजरी
hi:W:000169341,Word,हिजरी_वर्ष
hi:W:000169360,Word,धनदायी
hi:W:000169362,Word,धनदत्त
hi:W:000169370,Word,धनदा
hi:W:000169371,Word,धनदा_एकादशी
hi:W:000169372,Word,धनदा-एकादशी
hi:W:000169375,Word,इंदिरा_एकादशी
hi:W:000169376,Word,इन्दिरा_एकादशी
hi:W:000169377,Word,इंदिरा-एकादशी
hi:W:000169378,Word,इन्दिरा-एकादशी
hi:W:000169379,Word,आश्विन-कृष्ण_एकादशी
hi:W:000169380,Word,धनियामाल
hi:W:000169390,Word,योनिभ्रंश
hi:W:000169391,Word,योनिभ्रंश_रोग
hi:W:000169400,Word,रंभातृतीया
hi:W:000169410,Word,रंभिनी
hi:W:000169411,Word,रंभिनी_रागिनी
hi:W:000169420,Word,सदंजन
hi:W:000169430,Word,लौहासव
hi:W:000169440,Word,फिरवा
hi:W:000169460,Word,फुलचुही
hi:W:000169461,Word,फुलसुँघनी
hi:W:000169462,Word,फुलसुँघी
hi:W:000169463,Word,फुलचूकी
hi:W:000169470,Word,फुलनी
hi:W:000169480,Word,फुलसरा
hi:W:000169490,Word,फूलभाँग
hi:W:000169491,Word,फूलभांग
hi:W:000169500,Word,फेनदुग्धा
hi:W:000169501,Word,दूधफेनी
hi:W:000169510,Word,मौलिमंडन
hi:W:000169520,Word,लख-पेड़ा
hi:W:000169521,Word,लखपेड़ा
hi:W:000169530,Word,लक्ष्मीटोड़ी
hi:W:000169540,Word,लखौट
hi:W:000169541,Word,लहठी
hi:W:000169550,Word,आड़ा-खेमटा
hi:W:000169560,Word,आड़ा-चौताल
hi:W:000169570,Word,आड़ा-ठेका
hi:W:000169580,Word,आड़ा-पंचताल
hi:W:000169581,Word,आड़ा-पञ्चताल
hi:W:000169590,Word,कतरी
hi:W:000169600,Word,टिलेहू
hi:W:000169610,Word,टेटका
hi:W:000169620,Word,गंगबरार
hi:W:000169621,Word,गंग-बरार
hi:W:000169622,Word,धारधूरा
hi:W:000169630,Word,न्यच्छ
hi:W:000169631,Word,न्यच्छ_रोग
hi:W:000169640,Word,मूसाकानी
hi:W:000169641,Word,मूसाकानी_लता
hi:W:000169642,Word,न्यग्रोधी
hi:W:000169643,Word,न्यग्रोधिका
hi:W:000169644,Word,न्यग्रोधा
hi:W:000169645,Word,मूषाकर्णी
hi:W:000169646,Word,मूषककर्णी
hi:W:000169647,Word,फंजिपत्रिका
hi:W:000169648,Word,फञ्जिपत्रिका
hi:W:000169649,Word,वृश्चिकर्णी
hi:W:0001696411,Word,वृश्यचंडी
hi:W:0001696412,Word,वृश्यचण्डी
hi:W:0001696413,Word,वृषपर्णी
hi:W:0001696414,Word,पत्रशृंगी
hi:W:0001696415,Word,पत्रश्रेणी
hi:W:0001696416,Word,मूषिकपर्णी
hi:W:0001696418,Word,उंदुरकर्णी
hi:W:000169650,Word,मूसली
hi:W:000169660,Word,चाफंद
hi:W:000169670,Word,चापू
hi:W:000169680,Word,चाकट
hi:W:000169690,Word,जोवारी
hi:W:000169700,Word,तुंडकेशरी
hi:W:000169710,Word,तुंगभद्रा
hi:W:000169711,Word,तुंगभद्रा_नदी
hi:W:000169712,Word,तुंगवेणा
hi:W:000169713,Word,तुंगवेणा_नदी
hi:W:000169720,Word,तुंडीगुदपाक
hi:W:000169730,Word,तुक्कल
hi:W:000169740,Word,तुरंगगौड़
hi:W:000169760,Word,कविलासिका
hi:W:000169770,Word,दुदामी
hi:W:000169780,Word,त्रिधनी
hi:W:000169790,Word,त्रिवल्य
hi:W:000169800,Word,त्रिसंधि
hi:W:000169801,Word,त्रिसंध्यकुसुम
hi:W:000169810,Word,त्रिसरी
hi:W:000169820,Word,त्रिस्पृशा_एकादशी
hi:W:000169821,Word,त्रिस्पृशा-एकादशी
hi:W:000169822,Word,षट्-तिला_एकादशी
hi:W:000169823,Word,माघ-कृष्ण_एकादशी
hi:W:000169824,Word,विजया_एकादशी
hi:W:000169825,Word,विजया-एकादशी
hi:W:000169826,Word,षट्तिला
hi:W:000169827,Word,त्रिस्पृशा
hi:W:000169830,Word,तालनवमी
hi:W:000169840,Word,त्वक्पाक
hi:W:000169850,Word,चौतनी
hi:W:000169851,Word,चौतनियाँ
hi:W:000169860,Word,दोकोहा
hi:W:000169870,Word,बाहड़ी
hi:W:000169900,Word,पपहा
hi:W:000169920,Word,पनकुट्टी
hi:W:000169950,Word,नारिकेलखंड
hi:W:000169960,Word,नखशूल
hi:W:000169970,Word,नखखादी
hi:W:000169990,Word,नगनिका
hi:W:000170000,Word,ढरका
hi:W:000170010,Word,डौंरा
hi:W:000170020,Word,ठोंठा
hi:W:000170030,Word,पवीनव
hi:W:000170040,Word,पल्लिवाह
hi:W:000170050,Word,पलिया
hi:W:000170060,Word,पलित
hi:W:000170061,Word,पलित_रोग
hi:W:000170090,Word,वरशिख
hi:W:000170100,Word,लौह-पुरुष
hi:W:000170101,Word,लौहपुरुष
hi:W:000170110,Word,लुकाट
hi:W:000170120,Word,लेंडौरी
hi:W:000170130,Word,लामा
hi:W:000170150,Word,लालअंबारी
hi:W:000170160,Word,लालभरेंड़ा
hi:W:000170170,Word,लालसिरा
hi:W:000170171,Word,लाल_सिरा
hi:W:000170172,Word,गुलाबसिर
hi:W:000170173,Word,गुलाब_सिर
hi:W:000170180,Word,लामी
hi:W:000170190,Word,लालाप्रमेह
hi:W:000170191,Word,लालामेह
hi:W:000170200,Word,लालुका
hi:W:000170210,Word,नंदरूख
hi:W:000170220,Word,सरपत
hi:W:000170221,Word,वेत्रक
hi:W:000170230,Word,खोरक
hi:W:000170240,Word,गंगकुरिया
hi:W:000170250,Word,गंटम
hi:W:000170260,Word,गंगौलिया
hi:W:000170280,Word,मधन
hi:W:000170290,Word,सिंगिया
hi:W:000170300,Word,सिंगड़ा
hi:W:000170310,Word,विद्यालय
hi:W:000170311,Word,पाठशाला
hi:W:000170312,Word,स्कूल
hi:W:000170313,Word,पाठालय
hi:W:000170324,Word,वर्णांका
hi:W:000170330,Word,तालरंग
hi:W:000170340,Word,तामजान
hi:W:000170341,Word,तामजाम
hi:W:000170350,Word,ललितापंचमी
hi:W:000170351,Word,ललिता-पंचमी
hi:W:000170360,Word,ललिताषष्ठी
hi:W:000170361,Word,ललिता-षष्ठी
hi:W:000170370,Word,ललितासप्तमी
hi:W:000170371,Word,ललिता-सप्तमी
hi:W:000170380,Word,लघुकिन्नरी
hi:W:000170390,Word,लूची
hi:W:000170391,Word,लुच्ची
hi:W:000170392,Word,लचुई
hi:W:000170400,Word,रूपचतुर्दशी
hi:W:000170410,Word,रिकवँछ
hi:W:000170411,Word,रिकवँच
hi:W:000170412,Word,पतोड़
hi:W:000170413,Word,पतोड़ा
hi:W:000170414,Word,अरकोच
hi:W:000170420,Word,यंत्रापीड़
hi:W:000170421,Word,यन्त्रापीड़
hi:W:000170430,Word,मुगली
hi:W:000170440,Word,मुदरा
hi:W:000170450,Word,मायारवि
hi:W:000170460,Word,घरद्वारी
hi:W:000170461,Word,भिटौरी
hi:W:000170470,Word,घरचित्ता
hi:W:000170480,Word,घरन
hi:W:000170490,Word,घरनाल
hi:W:000170500,Word,चूऊ
hi:W:000170510,Word,चूड़िया
hi:W:000170520,Word,पलासपापड़ा
hi:W:000170521,Word,पलासपापड़ी
hi:W:000170522,Word,पलासपापड़
hi:W:000170523,Word,ढकपन्ना
hi:W:000170530,Word,पलिंजी
hi:W:000170550,Word,पल्लेदारी
hi:W:000170570,Word,पश्मीना
hi:W:000170571,Word,पशमीना
hi:W:000170580,Word,पश्चारुज
hi:W:000170590,Word,पस्सी-बबूल
hi:W:000170591,Word,पस्सीबबूल
hi:W:000170600,Word,पहँसुल
hi:W:000170610,Word,प्रमेही
hi:W:000170620,Word,फल्ला
hi:W:000170630,Word,फल्गु
hi:W:000170631,Word,फल्गु_नदी
hi:W:000170632,Word,फल्गू
hi:W:000170633,Word,फल्गू_नदी
hi:W:000170640,Word,बेदमुश्क
hi:W:000170650,Word,बेदलैला
hi:W:000170660,Word,सुसुड़ी
hi:W:0001707010,Word,रंगरसिया
hi:W:0001707011,Word,रङ्गरसिया
hi:W:0001707015,Word,इश्कबाज
hi:W:0001707016,Word,इश्क़बाज़
hi:W:0001707017,Word,इश्क-बाज
hi:W:0001707018,Word,इश्क़-बाज़
hi:W:000170710,Word,पश्मीना_बकरी
hi:W:000170711,Word,पशमीना_बकरी
hi:W:000170730,Word,कंदलाकश
hi:W:000170740,Word,कंदलाकशी
hi:W:000170750,Word,कँधियाना
hi:W:000170760,Word,कंपा
hi:W:000170770,Word,कँपाना
hi:W:000170780,Word,कमीला
hi:W:000170781,Word,कंपिल्ल
hi:W:000170782,Word,कम्पिल्ल
hi:W:000170786,Word,व्रणशोधन
hi:W:000170787,Word,रक्तशमन
hi:W:000170790,Word,कमेहरा
hi:W:000170800,Word,कंबिका
hi:W:000170801,Word,कम्बिका
hi:W:000170810,Word,कंबोज
hi:W:000170811,Word,कंबोज_राग
hi:W:000170812,Word,कम्बोज
hi:W:000170813,Word,कम्बोज_राग
hi:W:000170830,Word,ककनूँ
hi:W:000170840,Word,ककवा
hi:W:000170850,Word,ककमारी
hi:W:000170860,Word,रत्नकर्णिका
hi:W:000170880,Word,रनवरिया
hi:W:000170890,Word,रबाना
hi:W:000170900,Word,रमचकरा
hi:W:000170910,Word,रसपर्पटी
hi:W:000170920,Word,रसमंडूर
hi:W:000170940,Word,रसशेखर
hi:W:000170950,Word,रससाम्य
hi:W:000170980,Word,रामश्री
hi:W:000170990,Word,रामवाण
hi:W:000170991,Word,रामबाण
hi:W:000170992,Word,राम-बाण
hi:W:000170993,Word,राम-बान
hi:W:000171010,Word,रामवीणा
hi:W:000171020,Word,दकारांत
hi:W:000171021,Word,दकारान्त
hi:W:000171030,Word,त्रिपुरारिरस
hi:W:000171060,Word,कारिंदा
hi:W:000171061,Word,कारिन्दा
hi:W:000171080,Word,टुटुका
hi:W:000171090,Word,टुनटुना
hi:W:000171100,Word,डंकीला
hi:W:000171101,Word,डँकीला
hi:W:000171102,Word,डंकी
hi:W:000171110,Word,डँगोरी
hi:W:000171111,Word,डंगोरी
hi:W:000171120,Word,डंडाबेड़ी
hi:W:000171130,Word,बजकंद
