identifier,objectType,Lemma
hi:W:00002977105,Word,पविधर
hi:W:00002977106,Word,अर्
hi:W:00002977107,Word,अर्वण
hi:W:000029780,Word,गंगाजल
hi:W:000029781,Word,गंगांबु
hi:W:000029782,Word,गंगोदक
hi:W:000029783,Word,ब्रह्मद्रव
hi:W:000029792,Word,अनुपयुक्तता
hi:W:000029795,Word,अनर्हता
hi:W:000029810,Word,पदचर
hi:W:000029811,Word,पदचारी
hi:W:000029812,Word,पादचारी
hi:W:000029813,Word,पैदल
hi:W:000029820,Word,वाहनहीन
hi:W:000029821,Word,यानहीन
hi:W:000029830,Word,विरथ
hi:W:000029833,Word,निःस्यंदन
hi:W:000029834,Word,निःस्यन्दन
hi:W:000029835,Word,रथहीन
hi:W:000029836,Word,रथविरहित
hi:W:000029840,Word,अंतिम_यात्रा
hi:W:000029841,Word,शव_यात्रा
hi:W:000029850,Word,लालच
hi:W:000029851,Word,लोभ
hi:W:000029852,Word,लालसा
hi:W:000029853,Word,ललक
hi:W:000029854,Word,लिप्सा
hi:W:000029855,Word,प्रलोभन
hi:W:000029856,Word,प्रलोभ
hi:W:0000298511,Word,ईहा
hi:W:000029860,Word,अव्यवस्था
hi:W:000029863,Word,बेकायदगी
hi:W:000029864,Word,बेक़ायदगी
hi:W:000029870,Word,आवेदक
hi:W:000029871,Word,आवेदन_कर्ता
hi:W:000029872,Word,आवेदन_कर्त्ता
hi:W:000029873,Word,आवेदी
hi:W:000029880,Word,अराजकता
hi:W:000029881,Word,शासनहीनता
hi:W:000029882,Word,अराज
hi:W:000029891,Word,अभ्यासहीन
hi:W:000029892,Word,अभ्यासरहित
hi:W:000029893,Word,अनभ्यसित
hi:W:000029900,Word,चिढ़
hi:W:000029901,Word,चिड़
hi:W:000029910,Word,दोनाली_बंदूक
hi:W:000029911,Word,दोनाली_बंदूक़
hi:W:000029912,Word,दोनाली
hi:W:000029913,Word,दोजर्बी
hi:W:000029914,Word,दुगाड़ा
hi:W:000029915,Word,दोनलिया
hi:W:000029916,Word,दुनलिया
hi:W:000029917,Word,दोगाड़ा
hi:W:000029921,Word,दुनाली
hi:W:000029922,Word,दोनली
hi:W:000029923,Word,दुनली
hi:W:000029930,Word,कटोरा
hi:W:000029931,Word,कचोरा
hi:W:000029932,Word,कसोरा
hi:W:000029933,Word,खोरा
hi:W:000029940,Word,इच्छा
hi:W:000029941,Word,अभिलाषा
hi:W:000029943,Word,ख्वाहिश
hi:W:000029944,Word,ख़्वाहिश
hi:W:000029945,Word,आरजू
hi:W:000029946,Word,आरज़ू
hi:W:000029947,Word,तमन्ना
hi:W:000029948,Word,कामना
hi:W:000029949,Word,शौक
hi:W:0000299411,Word,चेष्टा
hi:W:0000299412,Word,हसरत
hi:W:0000299413,Word,मुराद
hi:W:0000299414,Word,अहक
hi:W:0000299415,Word,पिपासा
hi:W:0000299416,Word,प्यास
hi:W:0000299417,Word,तृष्णा
hi:W:0000299418,Word,मनोकामना
hi:W:0000299419,Word,मनोवांछा
hi:W:0000299420,Word,मनोरथ
hi:W:0000299422,Word,मर्ज़ी
hi:W:0000299423,Word,मर्जी
hi:W:0000299424,Word,मरज़ी
hi:W:0000299425,Word,मरजी
hi:W:0000299429,Word,मंसा
hi:W:0000299430,Word,मंशा
hi:W:0000299433,Word,तृषा
hi:W:0000299435,Word,अरमान
hi:W:0000299436,Word,क्षुधा
hi:W:0000299437,Word,भूख
hi:W:0000299438,Word,भूक
hi:W:0000299439,Word,छुधा
hi:W:0000299440,Word,हवस
hi:W:0000299441,Word,स्पृहा
hi:W:0000299442,Word,अभीप्सा
hi:W:0000299443,Word,अनु
hi:W:0000299444,Word,अपेक्षिता
hi:W:0000299445,Word,अभिकांक्षा
hi:W:0000299446,Word,अभिकाम
hi:W:0000299447,Word,वांछा
hi:W:0000299448,Word,वाञ्छा
hi:W:0000299449,Word,बाँछा
hi:W:0000299450,Word,बाँछना
hi:W:0000299451,Word,ईप्सा
hi:W:0000299453,Word,अभिध्या
hi:W:0000299454,Word,अभिलाष
hi:W:0000299456,Word,अभिमतता
hi:W:0000299458,Word,अभिलास
hi:W:0000299459,Word,अभिप्रीति
hi:W:0000299460,Word,अभिलासा
hi:W:0000299461,Word,अभिलाखा
hi:W:0000299462,Word,अभिलाख
hi:W:0000299463,Word,अभिलाखना
hi:W:0000299464,Word,तशनगी
hi:W:0000299465,Word,तश्नगी
hi:W:0000299466,Word,शंस
hi:W:0000299467,Word,इष्टि
hi:W:0000299468,Word,अवलोभन
hi:W:0000299471,Word,श्लाघा
hi:W:0000299472,Word,आशंसा
hi:W:0000299475,Word,इच्छता
hi:W:0000299476,Word,इच्छत्व
hi:W:0000299478,Word,इश्तियाक
hi:W:0000299479,Word,इश्तयाक
hi:W:0000299480,Word,इश्तियाक़
hi:W:0000299481,Word,इश्तयाक़
hi:W:0000299483,Word,ईछा
hi:W:000029950,Word,उद्देश्य
hi:W:000029953,Word,नीयत
hi:W:000029954,Word,मकसद
hi:W:000029955,Word,मक़सद
hi:W:000029958,Word,कारण
hi:W:000029959,Word,ध्येय
hi:W:0000299510,Word,हेतु
hi:W:0000299513,Word,मुद्दा
hi:W:0000299514,Word,तुक
hi:W:0000299516,Word,निमित्त
hi:W:0000299519,Word,साध्य
hi:W:0000299520,Word,मिशन
hi:W:000029960,Word,अहंकार
hi:W:000029961,Word,अहङ्कार
hi:W:000029962,Word,घमंड
hi:W:000029963,Word,घमण्ड
hi:W:000029964,Word,अकड़
hi:W:000029965,Word,अहंकृति
hi:W:000029966,Word,अहङ्कृति
hi:W:000029967,Word,दर्प
hi:W:000029968,Word,अभिमान
hi:W:000029969,Word,अहंता
hi:W:0000299610,Word,ग़रूर
hi:W:0000299611,Word,ग़ुरूर
hi:W:0000299612,Word,गुरूर
hi:W:0000299613,Word,गरूर
hi:W:0000299614,Word,गुमान
hi:W:0000299615,Word,गर्व
hi:W:0000299619,Word,मद
hi:W:0000299620,Word,मगरूरी
hi:W:0000299621,Word,ऐंठ
hi:W:0000299622,Word,ऐंठन
hi:W:0000299623,Word,शेखी
hi:W:0000299624,Word,शेख़ी
hi:W:0000299625,Word,शान
hi:W:0000299626,Word,ठसक
hi:W:0000299627,Word,अहं
hi:W:0000299628,Word,अहम्मति
hi:W:0000299629,Word,अहमिति
hi:W:0000299630,Word,अहमेव
hi:W:0000299631,Word,खुदी
hi:W:0000299632,Word,ख़ुदी
hi:W:0000299634,Word,अनति
hi:W:0000299637,Word,अवलेपन
hi:W:0000299639,Word,गडंग
hi:W:0000299640,Word,अवश्याय
hi:W:0000299647,Word,गारो
hi:W:000029970,Word,विक्रेता
hi:W:000029971,Word,विक्रयक
hi:W:000029972,Word,विक्रयी
hi:W:000029973,Word,बेचवैया
hi:W:000029974,Word,बिकवाल
hi:W:000029975,Word,वेंडर
hi:W:000029976,Word,वेन्डर
hi:W:000029980,Word,अभियोग
hi:W:000029981,Word,फ़रियाद
hi:W:000029982,Word,फरियाद
hi:W:000029983,Word,नालिश
hi:W:000029984,Word,अभियुक्ति
hi:W:000029986,Word,अभ्याहार
hi:W:000029991,Word,इल्ज़ाम
hi:W:000029992,Word,इल्जाम
hi:W:000029993,Word,इलज़ाम
hi:W:000029994,Word,इलजाम
hi:W:000029997,Word,आरोपण
hi:W:000030000,Word,शिकायत
hi:W:000030001,Word,शिकवा
hi:W:000030002,Word,गिला
hi:W:000030003,Word,उलाहना
hi:W:000030004,Word,उपालम्भ
hi:W:000030005,Word,उपालंभ
hi:W:000030006,Word,कंप्लेंट
hi:W:000030007,Word,कंप्लैंट
hi:W:000030008,Word,कम्प्लेन्ट
hi:W:000030009,Word,कम्प्लैन्ट
hi:W:000030010,Word,सम्मोहनपूर्ण
hi:W:000030020,Word,सुखद
hi:W:000030021,Word,सुखदायक
hi:W:000030022,Word,सुखकारी
hi:W:000030023,Word,सुखदायी
hi:W:000030024,Word,सुखप्रद
hi:W:000030025,Word,सुखदाई
hi:W:000030026,Word,सुखदैन
hi:W:000030027,Word,सुखदाय
hi:W:000030062,Word,आदाब
hi:W:000030063,Word,बंदगी
hi:W:000030064,Word,बन्दगी
hi:W:000030068,Word,अभिवाद
hi:W:000030070,Word,पुस्तकों_की_अलमारी
hi:W:000030071,Word,पुस्तकों_की_आलमारी
hi:W:000030072,Word,क़िताबों_की_अलमारी
hi:W:000030073,Word,क़िताबों_की_आलमारी
hi:W:000030074,Word,किताबों_की_अलमारी
hi:W:000030075,Word,किताबों_की_आलमारी
hi:W:000030080,Word,शाप
hi:W:000030081,Word,अभिशाप
hi:W:000030082,Word,श्राप
hi:W:000030083,Word,शराप
hi:W:000030085,Word,बददुआ
hi:W:000030100,Word,स्नानाभिषेक
hi:W:000030101,Word,जलाभिषेक
hi:W:000030120,Word,प्रार्थी
hi:W:000030121,Word,अभ्यर्थी
hi:W:000030122,Word,निवेदक
hi:W:000030123,Word,प्रार्थना_कर्ता
hi:W:000030124,Word,फरियादी
hi:W:000030125,Word,याची
hi:W:000030132,Word,अभ्यसित
hi:W:000030140,Word,कीर्तन
hi:W:000030141,Word,संकीर्तन
hi:W:000030150,Word,अभ्यास
hi:W:000030151,Word,रियाज़
hi:W:000030152,Word,रियाज
hi:W:000030153,Word,मश्क
hi:W:000030154,Word,मश्क़
hi:W:000030155,Word,आम्नाय
hi:W:000030156,Word,प्रैक्टिस
hi:W:000030160,Word,आदत
hi:W:000030161,Word,स्वभाव
hi:W:000030162,Word,सुभाव
hi:W:000030163,Word,चरित्र
hi:W:000030167,Word,टेव
hi:W:000030169,Word,परनि
hi:W:000030170,Word,ड्रिल
hi:W:000030171,Word,क़वायद
hi:W:000030172,Word,कवायद
hi:W:000030180,Word,रिहर्सल
hi:W:000030181,Word,पूर्व_अभ्यास
hi:W:000030182,Word,पूर्वाभ्यास
hi:W:000030183,Word,पूर्वाभिनय
hi:W:000030190,Word,उन्नति
hi:W:000030192,Word,तरक्की
hi:W:000030193,Word,तरक़्क़ी
hi:W:000030194,Word,प्रगति
hi:W:000030195,Word,विकास
hi:W:000030202,Word,स्वर_साधन
hi:W:000030203,Word,संगीत_अभ्यास
hi:W:000030210,Word,इच्छापूर्ति
hi:W:000030211,Word,इच्छा-प्राप्ति
hi:W:000030212,Word,मनोरथ-प्राप्ति
hi:W:000030213,Word,कामना-सिद्धि
hi:W:000030214,Word,इच्छा_पूर्ति
hi:W:000030215,Word,इच्छा_प्राप्ति
hi:W:000030216,Word,मनोरथ_प्राप्ति
hi:W:000030217,Word,कामना_सिद्धि
hi:W:000030220,Word,उदय
hi:W:000030230,Word,स्नेह_करना
hi:W:000030231,Word,प्रेम_करना
hi:W:000030232,Word,प्यार_करना
hi:W:000030240,Word,पैंतरा
hi:W:000030241,Word,पैतरा
hi:W:000030250,Word,विचार
hi:W:000030255,Word,अभिवेग
hi:W:000030260,Word,सुंदर
hi:W:000030261,Word,सुन्दर
hi:W:000030262,Word,ख़ूबसूरत
hi:W:000030263,Word,खूबसूरत
hi:W:000030265,Word,चारू
hi:W:000030266,Word,मनोहर
hi:W:000030268,Word,ललित
hi:W:0000302610,Word,रूपवंत
hi:W:0000302611,Word,रूपवन्त
hi:W:0000302612,Word,रूपमय
hi:W:0000302613,Word,रूपमान
hi:W:0000302614,Word,सलोना
hi:W:0000302615,Word,मनहर
hi:W:0000302617,Word,छबीला
hi:W:0000302621,Word,सुघड़
hi:W:0000302624,Word,सुदेश
hi:W:0000302625,Word,सोहन
hi:W:0000302626,Word,अनवद्यांग
hi:W:0000302628,Word,अभिरूप
hi:W:0000302629,Word,अभिरूपक
hi:W:0000302630,Word,साधुजात
hi:W:0000302631,Word,लावण्यमय
hi:W:0000302632,Word,मलूक
hi:W:0000302633,Word,रूपस्थ
hi:W:0000302634,Word,मनोज्ञ
hi:W:0000302635,Word,वसीम
hi:W:000030270,Word,रासायनिक_पदार्थ
hi:W:000030271,Word,रासायनिक_वस्तु
hi:W:000030280,Word,दुखद
hi:W:000030281,Word,दुखदायी
hi:W:000030282,Word,दुखप्रद
hi:W:000030283,Word,दुखकर
hi:W:000030284,Word,खेदजनक
hi:W:000030285,Word,अफसोसजनक
hi:W:000030286,Word,अफ़सोसजनक
hi:W:000030287,Word,कष्टदायक
hi:W:000030288,Word,कष्टदायी
hi:W:000030289,Word,दुःखदाई
hi:W:0000302810,Word,दुःखद
hi:W:0000302811,Word,अरुंतुद
hi:W:0000302812,Word,अरुन्तुद
hi:W:000030290,Word,संशोधन
hi:W:000030291,Word,सुधार
hi:W:000030292,Word,सुधारना
hi:W:000030293,Word,इस्लाह
hi:W:000030294,Word,इसलाह
hi:W:000030302,Word,पसंद
hi:W:000030303,Word,पसन्द
hi:W:000030304,Word,अभिरुचि
hi:W:000030305,Word,दिलचस्पी
hi:W:000030320,Word,बोधगम्य_अपराध
hi:W:000030340,Word,आशीर्वाद
hi:W:000030341,Word,आशिष
hi:W:000030342,Word,आशीष
hi:W:000030343,Word,आशीर्वचन
hi:W:000030345,Word,असीस
hi:W:000030346,Word,मंगलवाद
hi:W:000030347,Word,आसीस
hi:W:000030348,Word,आसिख
hi:W:000030349,Word,आसिखा
hi:W:000030350,Word,बंगला_मिठाई
hi:W:000030351,Word,बंगाली_मिष्टान्न
hi:W:000030352,Word,बंगाली_मिठाई
hi:W:000030360,Word,सँपेरा
hi:W:000030361,Word,सपेरा
hi:W:000030363,Word,व्यालिक
hi:W:000030365,Word,नागमंडलिक
hi:W:000030366,Word,नागमण्डलिक
hi:W:000030367,Word,गारुड़िक
hi:W:000030370,Word,स्नान
hi:W:000030371,Word,नहान
hi:W:000030372,Word,मज्जन
hi:W:000030373,Word,जल-स्नान
hi:W:000030374,Word,जल_स्नान
hi:W:000030376,Word,असनान
hi:W:000030377,Word,अस्नान
hi:W:000030380,Word,प्रशिक्षण
hi:W:000030381,Word,प्रशिक्षा
hi:W:000030382,Word,ट्रेनिंग
hi:W:000030383,Word,ट्रेनींग
hi:W:000030390,Word,साधना
hi:W:000030391,Word,सतत_प्रयत्न
hi:W:000030393,Word,तपस्या
hi:W:000030394,Word,तप
hi:W:000030402,Word,काश्यप
hi:W:000030403,Word,रवि_सारथी
hi:W:000030404,Word,अनूरु
hi:W:000030405,Word,अजंघ
hi:W:000030406,Word,काश्यपि
hi:W:000030407,Word,प्लवग
hi:W:000030408,Word,विवस्वान
hi:W:000030409,Word,वैनतेय
hi:W:000030410,Word,यूरेनस
hi:W:000030411,Word,अरुण_ग्रह
hi:W:000030421,Word,रोली
hi:W:000030424,Word,रोचना
hi:W:000030427,Word,कावेर
hi:W:000030431,Word,सुर्ख़
hi:W:000030432,Word,सुर्ख
hi:W:000030433,Word,ललाम
hi:W:000030436,Word,ललिया
hi:W:000030437,Word,अरुष
hi:W:000030439,Word,अरुनार
hi:W:0000304310,Word,अरुणार
hi:W:0000304311,Word,अरुनारा
hi:W:0000304312,Word,अरुणित
hi:W:000030440,Word,सिंदूर
hi:W:000030441,Word,सिन्दूर
hi:W:000030442,Word,सेंदुर
hi:W:000030443,Word,ईंगुर
hi:W:000030444,Word,वीररज
hi:W:000030446,Word,इंगुर
hi:W:000030447,Word,पत्रावलि
hi:W:0000304410,Word,नागरक्त
hi:W:0000304411,Word,नागरेणु
hi:W:0000304412,Word,नागसंभव
hi:W:0000304413,Word,नागसम्भव
hi:W:0000304414,Word,हंसपाद
hi:W:0000304416,Word,रक्तचूर्ण
hi:W:0000304418,Word,रक्तशासन
hi:W:000030450,Word,सोना
hi:W:000030451,Word,स्वर्ण
hi:W:000030452,Word,कंचन
hi:W:000030454,Word,कनक
hi:W:000030455,Word,सुवरन
hi:W:000030456,Word,कांचन
hi:W:000030457,Word,सुवर्ण
hi:W:000030458,Word,कञ्चन
hi:W:000030459,Word,काञ्चन
hi:W:0000304512,Word,वरवर्ण
hi:W:0000304515,Word,शातकौंभ
hi:W:0000304516,Word,शातकौम्भ
hi:W:0000304519,Word,चामीकर
hi:W:0000304520,Word,पुरुद
hi:W:0000304521,Word,ज़र
hi:W:0000304522,Word,वर्णि
hi:W:0000304526,Word,श्रीमत्कुंभ
hi:W:0000304527,Word,श्रीमत्कुम्भ
hi:W:0000304528,Word,रसविरोधक
hi:W:0000304532,Word,शतकुंभ
hi:W:0000304533,Word,शतकुम्भ
hi:W:0000304534,Word,हाटक
hi:W:0000304535,Word,शतकौंभ
hi:W:0000304536,Word,शतकौंभक
hi:W:0000304537,Word,शतकौम्भ
hi:W:0000304538,Word,शतकौम्भक
hi:W:0000304539,Word,शतखंड
hi:W:0000304540,Word,शतखण्ड
hi:W:0000304542,Word,अश्मकर
hi:W:0000304543,Word,अष्टापद
hi:W:0000304544,Word,मरुत्
hi:W:0000304545,Word,दत्र
hi:W:0000304548,Word,गारुड़
hi:W:0000304551,Word,गोल्ड
hi:W:000030460,Word,पूजा
hi:W:000030461,Word,अर्चना
hi:W:000030462,Word,पूजा-अर्चना
hi:W:000030463,Word,पूजा-पाठ
hi:W:000030464,Word,पूजा_पाठ
hi:W:000030465,Word,आराधना
hi:W:000030466,Word,उपासना
hi:W:000030467,Word,पूजन
hi:W:000030468,Word,अर्चन
hi:W:000030469,Word,अभ्यर्चन
hi:W:0000304610,Word,इबादत
hi:W:0000304613,Word,आराधन
hi:W:0000304614,Word,अराधन
hi:W:0000304615,Word,अनुराध
hi:W:0000304616,Word,अभ्यर्चा
hi:W:0000304617,Word,अरचन
hi:W:0000304621,Word,अर्हन
hi:W:0000304622,Word,अर्हत
hi:W:0000304624,Word,अरहत
hi:W:0000304625,Word,अरहन
hi:W:0000304626,Word,अर्हा
hi:W:0000304627,Word,अवराधन
hi:W:000030470,Word,पूजा_करना
hi:W:000030471,Word,अर्चना_करना
hi:W:000030472,Word,आराधना_करना
hi:W:000030473,Word,उपासना_करना
hi:W:000030474,Word,पूजना
hi:W:000030475,Word,अरचना
hi:W:000030476,Word,अराधना
hi:W:000030477,Word,अवराधना
hi:W:000030480,Word,गृहमंत्री
hi:W:000030481,Word,गृह-मंत्री
hi:W:000030482,Word,गृह_मंत्री
hi:W:000030483,Word,होम_मिनिस्टर
hi:W:000030490,Word,बीट
hi:W:000030491,Word,बिड
hi:W:000030501,Word,वजह
hi:W:000030502,Word,सबब
hi:W:000030507,Word,बहाना
hi:W:000030508,Word,कारक
hi:W:0000305013,Word,बाइस
hi:W:000030510,Word,धन-दौलत
hi:W:000030511,Word,दौलत
hi:W:000030512,Word,धन
hi:W:000030513,Word,रुपया-पैसा
hi:W:000030514,Word,पैसा
hi:W:000030515,Word,वित्त
hi:W:000030517,Word,वैभव
hi:W:000030519,Word,विभव
hi:W:0000305113,Word,नियामत
hi:W:0000305115,Word,नेमत
hi:W:0000305120,Word,अर्बदर्ब
hi:W:0000305121,Word,इशरत
hi:W:000030520,Word,मूल्य
hi:W:000030521,Word,दाम
hi:W:000030522,Word,क़ीमत
hi:W:000030523,Word,कीमत
hi:W:000030526,Word,दमोड़ा
hi:W:000030527,Word,अवक्रय
hi:W:000030528,Word,आघु
hi:W:000030529,Word,आघ
hi:W:000030530,Word,स्वार्थ
hi:W:000030531,Word,स्वारथ
hi:W:000030534,Word,अपरती
hi:W:000030535,Word,आपकाज
hi:W:000030540,Word,नानी
hi:W:000030541,Word,मातामही
hi:W:000030542,Word,आइया
hi:W:000030550,Word,प्रयोजनार्थी
hi:W:000030551,Word,गरजमंद
hi:W:000030552,Word,प्रयोजनी
hi:W:000030553,Word,ग़रज़मंद
hi:W:000030554,Word,गरजू
hi:W:000030560,Word,याचक
hi:W:000030562,Word,जाचक
hi:W:000030563,Word,विशाख
hi:W:000030570,Word,पत्नी
hi:W:000030571,Word,बीवी
hi:W:000030572,Word,बीबी
hi:W:000030573,Word,जोरू
hi:W:000030574,Word,घरवाली
hi:W:000030575,Word,धर्मपत्नी
hi:W:000030576,Word,धर्म_पत्नी
hi:W:000030577,Word,धरमपत्नी
hi:W:000030578,Word,धरम_पत्नी
hi:W:0000305711,Word,अर्धांगिनी
hi:W:0000305712,Word,अर्धाङ्गिनी
hi:W:0000305713,Word,जीवनसाथी
hi:W:0000305714,Word,जीवन_साथी
hi:W:0000305715,Word,जीवनसंगिनी
hi:W:0000305716,Word,जीवन-संगिनी
hi:W:0000305717,Word,भार्या
hi:W:0000305720,Word,सहचरी
hi:W:0000305722,Word,प्रियतमा
hi:W:0000305723,Word,कान्ता
hi:W:0000305724,Word,कांता
hi:W:0000305725,Word,वधू
hi:W:0000305726,Word,मेहरी
hi:W:0000305727,Word,दारा
hi:W:0000305728,Word,वामांगिनी
hi:W:0000305729,Word,वामांगी
hi:W:0000305730,Word,वामाङ्गनी
hi:W:0000305731,Word,वामाङ्गी
hi:W:0000305732,Word,अर्द्धांगिनी
hi:W:0000305733,Word,अर्द्धाङ्गिनी
hi:W:0000305736,Word,कलत्र
hi:W:0000305737,Word,सहगामिनी
hi:W:0000305738,Word,बिलावल
hi:W:0000305739,Word,दयिता
hi:W:0000305740,Word,दुथन
hi:W:0000305741,Word,धनि
hi:W:0000305743,Word,अभीष्टा
hi:W:0000305744,Word,वधूटी
hi:W:0000305745,Word,बधू
hi:W:0000305746,Word,बधूटी
hi:W:0000305747,Word,वधुटी
hi:W:000030580,Word,आंगिक
hi:W:000030581,Word,आँगिक
hi:W:000030582,Word,कायिक
hi:W:000030583,Word,कायिक_अनुभाव
hi:W:000030590,Word,नैवेद्य
hi:W:000030591,Word,भोग
hi:W:000030600,Word,दान
hi:W:000030601,Word,ख़ैरात
hi:W:000030602,Word,खैरात
hi:W:000030610,Word,परोसना
hi:W:000030612,Word,परसन
hi:W:000030620,Word,बलि
hi:W:000030621,Word,क़ुर्बानी
hi:W:000030622,Word,क़ुरबानी
hi:W:000030623,Word,बलिदान
hi:W:000030624,Word,कुर्बानी
hi:W:000030625,Word,कुरबानी
hi:W:000030631,Word,बलिजीव
hi:W:000030632,Word,बलि-जीव
hi:W:000030641,Word,नवीन
hi:W:000030642,Word,नूतन
hi:W:000030643,Word,हाल_का
hi:W:000030644,Word,नव
hi:W:000030645,Word,अभिनव
hi:W:000030646,Word,नया_नवेला
hi:W:000030647,Word,नया-नवेला
hi:W:000030649,Word,अयातयाम
hi:W:000030650,Word,ननिहाल
hi:W:000030651,Word,नानिहाल
hi:W:000030652,Word,ननिआउर
hi:W:000030653,Word,ननसार
hi:W:000030654,Word,ननहर
hi:W:000030655,Word,ननियौरा
hi:W:000030656,Word,ननिअउरा
hi:W:000030660,Word,वर्तमान_कालीन
hi:W:000030663,Word,हालिया
hi:W:000030670,Word,मानसिक_प्रक्रिया
hi:W:000030671,Word,मनः_प्रक्रिया
hi:W:000030680,Word,आभूषण
hi:W:000030681,Word,गहना
hi:W:000030682,Word,ज़ेवर
hi:W:000030683,Word,जेवर
hi:W:000030684,Word,भूषण
hi:W:000030685,Word,विभूषण
hi:W:000030686,Word,अलंकार
hi:W:000030687,Word,अलङ्कार
hi:W:000030688,Word,आभरण
hi:W:000030689,Word,अभरन
hi:W:0000306810,Word,अभूखन
hi:W:0000306811,Word,अभ्यंजन
hi:W:0000306812,Word,अभ्यञ्जन
hi:W:0000306815,Word,आहरण
hi:W:0000306817,Word,जूलरी
hi:W:000030690,Word,कढ़ाई
hi:W:000030691,Word,कशीदा
hi:W:000030692,Word,कशीदाकारी
hi:W:000030693,Word,गुलकारी
hi:W:000030694,Word,फुलकारी
hi:W:000030695,Word,फूलकारी
hi:W:000030696,Word,कढ़ाव
hi:W:000030710,Word,शिक्षा_उपाधि
hi:W:000030711,Word,विद्या_उपाधि
hi:W:000030738,Word,तवज्जोह
hi:W:000030739,Word,तवज्जो
hi:W:0000307310,Word,तवज्जह
hi:W:0000307311,Word,मुलाहज़ा
hi:W:0000307312,Word,मुलाहिज़ा
hi:W:0000307313,Word,मुलाहजा
hi:W:0000307314,Word,मुलाहिजा
hi:W:000030740,Word,छँटा
hi:W:000030741,Word,छँटा_हुआ
hi:W:000030760,Word,विभाजित
hi:W:000030762,Word,विभक्त
hi:W:000030763,Word,भेदित
hi:W:000030765,Word,अवदीर्ण
hi:W:000030767,Word,प्रतिभिन्न
hi:W:000030770,Word,लाख
hi:W:000030771,Word,लाह
hi:W:000030772,Word,लाक्षा
hi:W:000030773,Word,लाक्ष
hi:W:000030774,Word,रंगमाता
hi:W:000030775,Word,रङ्गमाता
hi:W:000030776,Word,रंगमातृका
hi:W:000030777,Word,रङ्गमातृका
hi:W:000030778,Word,कृमिजा
hi:W:000030779,Word,पलंकषा
hi:W:0000307710,Word,पलंकषी
hi:W:0000307712,Word,मुचक
hi:W:0000307713,Word,अरक्त
hi:W:0000307714,Word,अलक्त
hi:W:0000307715,Word,अलक्तक
hi:W:0000307716,Word,जंतुका
hi:W:0000307717,Word,जन्तुका
hi:W:0000307719,Word,रंगजननी
hi:W:0000307720,Word,रक्ता
hi:W:0000307721,Word,गंधमादनी
hi:W:0000307722,Word,गन्धमादनी
hi:W:0000307723,Word,गंधमादिनी
